SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;currentLocation;intersectionLocation;errAngle;errDistance;
1513353116.789589;1513353116.789589;1513353116.789629;0;184.1933504601446;-0.2760088955818614;0;
1513353116.799607;1513353116.799607;1513353116.799666;0;184.1933504601446;-0.2760088955818614;0;
1513353116.809597;1513353116.809597;1513353116.809634;0;184.1933504601446;-0.2760088955818614;0;
1513353116.819578;1513353116.819578;1513353116.819614;0;184.1933504601446;-0.2760088955818614;0;
1513353116.82958;1513353116.82958;1513353116.829619;0;184.1933504601446;-0.2760088955818614;0;
1513353116.839595;1513353116.839595;1513353116.839633;0;184.1933504601446;-0.2760088955818614;0;
1513353116.849579;1513353116.849579;1513353116.849614;0;184.1933504601446;-0.2760088955818614;0;
1513353116.859577;1513353116.859577;1513353116.859613;0;184.1933504601446;-0.2760088955818614;0;
1513353116.869578;1513353116.869578;1513353116.869614;0;184.1933504601446;-0.2760088955818614;0;
1513353116.879576;1513353116.879576;1513353116.879611;0;184.1933504601446;-0.2760088955818614;0;
1513353116.889585;1513353116.889585;1513353116.889631;0;184.1933504601446;-0.2760088955818614;0;
1513353116.89959;1513353116.89959;1513353116.899628;0;184.1933504601446;-0.2760088955818614;0;
1513353116.909541;1513353116.909541;1513353116.909578;0;184.1933504601446;-0.2760088955818614;0;
1513353116.919592;1513353116.919592;1513353116.919629;0;184.1933504601446;-0.2760088955818614;0;
1513353116.929603;1513353116.929603;1513353116.929641;0;184.1933504601446;-0.2760088955818614;0;
1513353116.939599;1513353116.939599;1513353116.939637;0;184.1933504601446;-0.2760088955818614;0;
1513353116.949593;1513353116.949593;1513353116.94963;0;184.1933504601446;-0.2760088955818614;0;
1513353116.959592;1513353116.959592;1513353116.959628;0;184.1933504601446;-0.2760088955818614;0;
1513353116.969588;1513353116.969588;1513353116.969627;0;184.1933504601446;-0.2760088955818614;0;
1513353116.979736;1513353116.979736;1513353116.979773;0;184.1933504601446;-0.2760088955818614;0;
1513353116.989604;1513353116.989604;1513353116.989641;0;184.1933504601446;-0.2760088955818614;0;
1513353116.999585;1513353116.999585;1513353116.999623;0;184.1933504601446;-0.2760088955818614;0;
1513353117.009588;1513353117.009588;1513353117.009624;0;184.1933504601446;-0.2760088955818614;0;
1513353117.019578;1513353117.019578;1513353117.019615;0;184.1933504601446;-0.2760088955818614;0;
1513353117.029583;1513353117.029583;1513353117.029619;0;184.1933504601446;-0.2760088955818614;0;
1513353117.039603;1513353117.039603;1513353117.03964;0;184.1933504601446;-0.2760088955818614;0;
1513353117.049584;1513353117.049584;1513353117.049623;0;184.1933504601446;-0.2760088955818614;0;
1513353117.0596;1513353117.0596;1513353117.059638;0;184.1933504601446;-0.2760088955818614;0;
1513353117.069598;1513353117.069598;1513353117.069635;0;184.1933504601446;-0.2760088955818614;0;
1513353117.079563;1513353117.079563;1513353117.0796;0;184.1933504601446;-0.2760088955818614;0;
1513353117.089593;1513353117.089593;1513353117.08963;0;184.1933504601446;-0.2760088955818614;0;
