SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;acceleration;steering;isValid;
1513353118.787972;1513353118.787972;1513353118.788008;-0.62375;-0.5500891;1;
1513353118.797979;1513353118.797979;1513353118.798018;-0.62375;-0.5501277;1;
1513353118.808129;1513353118.808129;1513353118.808197;-0.62375;-0.5501655;1;
1513353118.817991;1513353118.817991;1513353118.818032;-0.62375;-0.5502025;1;
1513353118.82798;1513353118.82798;1513353118.828021;-0.62375;-0.5502388;1;
1513353118.837971;1513353118.837971;1513353118.838009;-0.62375;-0.5502744;1;
1513353118.847966;1513353118.847966;1513353118.848003;-0.62375;-0.5503093;1;
1513353118.857958;1513353118.857958;1513353118.858017;-0.62375;-0.5503435;1;
1513353118.867996;1513353118.867996;1513353118.868061;-0.62375;-0.550377;1;
1513353118.877975;1513353118.877975;1513353118.878012;-0.62375;-0.5504098;1;
1513353118.887986;1513353118.887986;1513353118.888024;-0.62375;-0.5504419;1;
1513353118.897989;1513353118.897989;1513353118.898054;-0.62375;-0.5504735;1;
1513353118.907972;1513353118.907972;1513353118.90801;-0.62375;-0.5505043;1;
1513353118.918012;1513353118.918012;1513353118.918081;-0.62375;-0.5505346;1;
1513353118.927991;1513353118.927991;1513353118.928033;-0.62375;-0.5505643;1;
1513353118.937975;1513353118.937975;1513353118.938038;-0.62375;-0.5505934;1;
1513353118.947991;1513353118.947991;1513353118.948053;-0.62375;-0.5506218;1;
1513353118.958;1513353118.958;1513353118.958057;-0.62375;-0.5506498;1;
1513353118.968153;1513353118.968153;1513353118.968192;-0.62375;-0.5506771;1;
1513353118.977977;1513353118.977977;1513353118.978016;-0.62375;-0.5507039;1;
1513353118.98797;1513353118.98797;1513353118.988008;-0.62375;-0.5507302;1;
1513353118.998064;1513353118.998064;1513353118.99811;-0.62375;-0.550756;1;
1513353119.00795;1513353119.00795;1513353119.00799;-0.62375;-0.5507812;1;
1513353119.01798;1513353119.01798;1513353119.018018;-0.62375;-0.5508059;1;
1513353119.027998;1513353119.027998;1513353119.028059;-0.62375;-0.5508302;1;
1513353119.037978;1513353119.037978;1513353119.038016;-0.62375;-0.5508539;1;
1513353119.048093;1513353119.048093;1513353119.048208;-0.62375;-0.5508772;1;
1513353119.057997;1513353119.057997;1513353119.058038;-0.62375;-0.5509;1;
1513353119.067943;1513353119.067943;1513353119.068008;-0.62375;-0.5509223;1;
1513353119.077999;1513353119.077999;1513353119.078039;-0.62375;-0.5509443;1;
1513353119.087995;1513353119.087995;1513353119.088036;-0.62375;-0.5509657;1;
1513353119.097993;1513353119.097993;1513353119.098068;-0.62375;-0.5509868;1;
1513353119.107993;1513353119.107993;1513353119.108055;-0.62375;-0.5510074;1;
1513353119.117996;1513353119.117996;1513353119.11806;-0.62375;-0.5510276;1;
1513353119.127999;1513353119.127999;1513353119.128061;-0.62375;-0.5510474;1;
1513353119.138007;1513353119.138007;1513353119.13807;-0.62375;-0.5510668;1;
1513353119.148492;1513353119.148492;1513353119.148538;-0.62375;-0.5510858;1;
1513353119.157993;1513353119.157993;1513353119.158058;-0.62375;-0.5511045;1;
1513353119.168017;1513353119.168017;1513353119.16808;-0.62375;-0.5511227;1;
1513353119.178039;1513353119.178039;1513353119.178098;-0.62375;-0.5511407;1;
1513353119.187976;1513353119.187976;1513353119.188013;-0.62375;-0.5511582;1;
1513353119.198201;1513353119.198201;1513353119.198264;-0.62375;-0.5511754;1;
1513353119.208;1513353119.208;1513353119.208065;-0.62375;-0.5511922;1;
1513353119.217993;1513353119.217993;1513353119.218036;-0.62375;-0.5512087;1;
1513353119.227996;1513353119.227996;1513353119.228055;-0.62375;-0.5512249;1;
1513353119.237978;1513353119.237978;1513353119.238022;-0.62375;-0.5512408;1;
1513353119.250815;1513353119.250815;1513353119.250882;-0.62375;-0.5512563;1;
1513353119.258001;1513353119.258001;1513353119.258054;-0.62375;-0.5512716;1;
1513353119.268182;1513353119.268182;1513353119.268252;-0.62375;-0.5512865;1;
1513353119.278136;1513353119.278136;1513353119.278195;-0.62375;-0.5513011;1;
1513353119.287945;1513353119.287945;1513353119.288008;-0.62375;-0.5513154;1;
1513353119.298221;1513353119.298221;1513353119.298285;-0.62375;-0.5513295;1;
1513353119.307992;1513353119.307992;1513353119.308052;-0.62375;-0.5513433;1;
1513353119.318003;1513353119.318003;1513353119.318067;-0.62375;-0.5513567;1;
1513353119.32799;1513353119.32799;1513353119.328055;-0.62375;-0.55137;1;
1513353119.337999;1513353119.337999;1513353119.338063;-0.62375;-0.5513829;1;
1513353119.347995;1513353119.347995;1513353119.348062;-0.62375;-0.5513956;1;
1513353119.358064;1513353119.358064;1513353119.358102;-0.62375;-0.5514081;1;
1513353119.368086;1513353119.368086;1513353119.368125;-0.62375;-0.5514203;1;
1513353119.377985;1513353119.377985;1513353119.378026;-0.62375;-0.5514322;1;
1513353119.388018;1513353119.388018;1513353119.388088;-0.62375;-0.5514439;1;
1513353119.398311;1513353119.398311;1513353119.398382;-0.62375;-0.5514554;1;
1513353119.408038;1513353119.408038;1513353119.408109;-0.62375;-0.5514666;1;
1513353119.418083;1513353119.418083;1513353119.418151;-0.62375;-0.5514777;1;
1513353119.428019;1513353119.428019;1513353119.428088;-0.62375;-0.5514885;1;
1513353119.438017;1513353119.438017;1513353119.438083;-0.62375;-0.5514991;1;
1513353119.447992;1513353119.447992;1513353119.448066;-0.62375;-0.5515094;1;
1513353119.458515;1513353119.458515;1513353119.458579;-2.618453;-0.5403875;1;
1513353119.467996;1513353119.467996;1513353119.468061;-2.617912;-0.5294878;1;
1513353119.479201;1513353119.479201;1513353119.479271;-2.617912;-0.5188015;1;
1513353119.488059;1513353119.488059;1513353119.488128;-2.613288;-0.5083203;1;
1513353119.498263;1513353119.498263;1513353119.498323;-2.613288;-0.4980488;1;
1513353119.508008;1513353119.508008;1513353119.508072;-2.609426;-0.487958;1;
1513353119.518017;1513353119.518017;1513353119.518084;-2.604665;-0.478069;1;
1513353119.527983;1513353119.527983;1513353119.528023;-2.599089;-0.4683626;1;
1513353119.537989;1513353119.537989;1513353119.538055;-2.592781;-0.4588169;1;
1513353119.548;1513353119.548;1513353119.548063;-2.585813;-0.449462;1;
1513353119.55828;1513353119.55828;1513353119.558341;-2.578252;-0.4402583;1;
1513353119.568206;1513353119.568206;1513353119.568266;-2.57016;-0.4312387;1;
1513353119.578029;1513353119.578029;1513353119.578087;-2.561592;-0.4223811;1;
1513353119.588026;1513353119.588026;1513353119.588092;-2.552598;-0.4136822;1;
1513353119.597994;1513353119.597994;1513353119.598053;-2.543225;-0.4051389;1;
1513353119.608241;1513353119.608241;1513353119.608303;-2.523502;-0.39673;1;
1513353119.617992;1513353119.617992;1513353119.618054;-2.523502;-0.3884715;1;
1513353119.628231;1513353119.628231;1513353119.628294;3;-0.3803605;1;
1513353119.637994;1513353119.637994;1513353119.638048;3;-0.3723944;1;
1513353119.648189;1513353119.648189;1513353119.648259;3;-0.3645707;1;
1513353119.658181;1513353119.658181;1513353119.658246;3;-0.3568867;1;
1513353119.668207;1513353119.668207;1513353119.66827;3;-0.3493401;1;
1513353119.677982;1513353119.677982;1513353119.67802;3;-0.3419283;1;
1513353119.688106;1513353119.688106;1513353119.688168;3;-0.3346489;1;
1513353119.698044;1513353119.698044;1513353119.698107;3;-0.3274996;1;
1513353119.708252;1513353119.708252;1513353119.708314;3;-0.320478;1;
1513353119.717977;1513353119.717977;1513353119.718015;3;-0.3135816;1;
1513353119.728174;1513353119.728174;1513353119.728235;3;-0.3068084;1;
1513353119.738068;1513353119.738068;1513353119.738131;3;-0.300156;1;
1513353119.747996;1513353119.747996;1513353119.748035;3;-0.2936222;1;
1513353119.758151;1513353119.758151;1513353119.758208;3;-0.2872048;1;
1513353119.769183;1513353119.769183;1513353119.769249;3;-0.2809018;1;
1513353119.777993;1513353119.777993;1513353119.778056;3;-0.274711;1;
1513353119.787997;1513353119.787997;1513353119.788062;3;-0.2686304;1;
1513353119.797953;1513353119.797953;1513353119.798034;3;-0.2626579;1;
1513353119.808002;1513353119.808002;1513353119.808072;2.987777;-0.2567916;1;
1513353119.818009;1513353119.818009;1513353119.818072;3;-0.2510296;1;
1513353119.827997;1513353119.827997;1513353119.828059;2.972971;-0.2453698;1;
1513353119.83951;1513353119.83951;1513353119.839556;2.980716;-0.2398106;1;
1513353119.848043;1513353119.848043;1513353119.848111;2.964481;-0.2343499;1;
1513353119.858069;1513353119.858069;1513353119.858133;2.959753;-0.2289861;1;
1513353119.867994;1513353119.867994;1513353119.868055;2.954756;-0.2237173;1;
1513353119.878402;1513353119.878402;1513353119.878466;2.949516;-0.2185418;1;
1513353119.888084;1513353119.888084;1513353119.888146;2.944055;-0.213458;1;
1513353119.897997;1513353119.897997;1513353119.898152;2.938396;-0.208464;1;
1513353119.908487;1513353119.908487;1513353119.908553;2.932556;-0.2035584;1;
1513353119.918612;1513353119.918612;1513353119.918671;2.926554;-0.1987395;1;
