SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;velocity;
1513353119.620958;1513353119.620958;1513353119.621003;11.11111111111111;
1513353120.620998;1513353120.620998;1513353120.621036;11.11111111111111;
1513353121.621056;1513353121.621056;1513353121.621093;11.11111111111111;
1513353122.621005;1513353122.621005;1513353122.621043;11.11111111111111;
1513353123.620973;1513353123.620973;1513353123.62101;11.11111111111111;
1513353124.621009;1513353124.621009;1513353124.621046;11.11111111111111;
1513353125.621002;1513353125.621002;1513353125.621039;11.11111111111111;
1513353126.620992;1513353126.620992;1513353126.621029;11.11111111111111;
1513353127.621006;1513353127.621006;1513353127.621043;11.11111111111111;
