SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;groundSpeed;
1513353119.936659;1513353119.936659;1513353119.936697;5.200676368206626;
1513353119.946669;1513353119.946669;1513353119.946706;5.228343388301592;
1513353119.956686;1513353119.956686;1513353119.956752;5.256172151810867;
1513353119.966667;1513353119.966667;1513353119.966732;5.284126379618961;
1513353119.976657;1513353119.976657;1513353119.976706;5.312186976091942;
1513353119.986669;1513353119.986669;1513353119.986734;5.340336658463527;
1513353119.996661;1513353119.996661;1513353119.996724;5.368559785047789;
1513353120.006714;1513353120.006714;1513353120.006778;5.39684219945536;
1513353120.016687;1513353120.016687;1513353120.016743;5.425171089919521;
1513353120.026669;1513353120.026669;1513353120.026727;5.453534861939452;
1513353120.036665;1513353120.036665;1513353120.036703;5.481923022278953;
1513353120.046706;1513353120.046706;1513353120.046743;5.510326075232118;
1513353120.056716;1513353120.056716;1513353120.056779;5.538749585263409;
1513353120.066631;1513353120.066631;1513353120.066692;5.567170238347669;
1513353120.076703;1513353120.076703;1513353120.076772;5.595595304122114;
1513353120.086687;1513353120.086687;1513353120.086749;5.624017150745791;
1513353120.096666;1513353120.096666;1513353120.096716;5.652414699611662;
1513353120.106729;1513353120.106729;1513353120.106795;5.680783084889268;
1513353120.116715;1513353120.116715;1513353120.11677;5.709117904519498;
1513353120.126662;1513353120.126662;1513353120.126699;5.737415176199386;
1513353120.136669;1513353120.136669;1513353120.136904;5.76567129776826;
1513353120.146676;1513353120.146676;1513353120.146738;5.793897123731097;
1513353120.15664;1513353120.15664;1513353120.156689;5.822074218961276;
1513353120.166673;1513353120.166673;1513353120.166733;5.850214126169581;
1513353120.176709;1513353120.176709;1513353120.17677;5.878299104563799;
1513353120.188315;1513353120.188315;1513353120.188376;5.906338697893872;
1513353120.196669;1513353120.196669;1513353120.196729;5.93430939276763;
1513353120.207046;1513353120.207046;1513353120.207105;5.962218068827547;
1513353120.217461;1513353120.217461;1513353120.217898;5.990056933919377;
1513353120.22688;1513353120.22688;1513353120.226919;6.01781900974754;
1513353120.236671;1513353120.236671;1513353120.236735;6.045498046913105;
1513353120.246996;1513353120.246996;1513353120.247062;6.073074610222643;
1513353120.256696;1513353120.256696;1513353120.256764;6.10054513393395;
1513353120.266693;1513353120.266693;1513353120.26675;6.127920213845988;
1513353120.276661;1513353120.276661;1513353120.276721;6.155181932481607;
1513353120.286764;1513353120.286764;1513353120.286824;6.182327965158972;
1513353120.296673;1513353120.296673;1513353120.29671;6.209356276699051;
1513353120.306663;1513353120.306663;1513353120.306719;6.236278632289541;
1513353120.31673;1513353120.31673;1513353120.316789;6.263078602076562;
1513353120.326649;1513353120.326649;1513353120.326707;6.289754990948006;
1513353120.336717;1513353120.336717;1513353120.336778;6.316320150880708;
1513353120.346704;1513353120.346704;1513353120.346763;6.342758527871633;
1513353120.356704;1513353120.356704;1513353120.356755;6.369069545340642;
1513353120.366662;1513353120.366662;1513353120.366699;6.3952527472707;
1513353120.376673;1513353120.376673;1513353120.376716;6.421307788209725;
1513353120.386664;1513353120.386664;1513353120.386725;6.447234420515767;
1513353120.396668;1513353120.396668;1513353120.396734;6.4730324854087;
1513353120.406731;1513353120.406731;1513353120.406798;6.498714835082263;
1513353120.416705;1513353120.416705;1513353120.416769;6.524267239320804;
1513353120.426722;1513353120.426722;1513353120.426786;6.549689879539775;
1513353120.436906;1513353120.436906;1513353120.436966;6.574995728142153;
1513353120.44669;1513353120.44669;1513353120.446752;6.600171036870023;
1513353120.456678;1513353120.456678;1513353120.456742;6.625216234704204;
1513353120.466683;1513353120.466683;1513353120.46675;6.650144329217952;
1513353120.476666;1513353120.476666;1513353120.47673;6.674941979972057;
1513353120.486697;1513353120.486697;1513353120.48676;6.699609795352977;
1513353120.496647;1513353120.496647;1513353120.496706;6.724148388129007;
1513353120.506668;1513353120.506668;1513353120.506706;6.748558374529628;
1513353120.516729;1513353120.516729;1513353120.516792;6.772840373655087;
1513353120.526718;1513353120.526718;1513353120.526777;6.796995007183979;
1513353120.53667;1513353120.53667;1513353120.53673;6.821035008963846;
1513353120.546671;1513353120.546671;1513353120.546727;6.84494768212338;
1513353120.556714;1513353120.556714;1513353120.556776;6.868733767082062;
1513353120.566716;1513353120.566716;1513353120.566753;6.892405920362981;
1513353120.576632;1513353120.576632;1513353120.576696;6.91595174333678;
1513353120.586726;1513353120.586726;1513353120.586789;6.939372060451349;
1513353120.596735;1513353120.596735;1513353120.596799;6.962679420267971;
1513353120.606676;1513353120.606676;1513353120.606737;6.98586169221949;
1513353120.616672;1513353120.616672;1513353120.616731;7.008919758664086;
1513353120.626684;1513353120.626684;1513353120.626747;7.031854476263314;
1513353120.636632;1513353120.636632;1513353120.636692;7.054666678071345;
1513353120.647027;1513353120.647027;1513353120.647086;7.077357175177061;
1513353120.656667;1513353120.656667;1513353120.65673;7.099926758897334;
1513353120.66664;1513353120.66664;1513353120.666701;7.122376202274306;
1513353120.676674;1513353120.676674;1513353120.676735;7.144717517911984;
1513353120.686669;1513353120.686669;1513353120.686737;7.166950260461243;
1513353120.696678;1513353120.696678;1513353120.696747;7.189062946528126;
1513353120.706646;1513353120.706646;1513353120.706709;7.211056491841155;
1513353120.71668;1513353120.71668;1513353120.716744;7.232942809216738;
1513353120.726668;1513353120.726668;1513353120.726731;7.254710622298481;
1513353120.736683;1513353120.736683;1513353120.736737;7.276360864583503;
1513353120.746689;1513353120.746689;1513353120.746748;7.297894435148828;
1513353120.756662;1513353120.756662;1513353120.756703;7.319323000075651;
1513353120.766712;1513353120.766712;1513353120.766772;7.340646260889009;
1513353120.776684;1513353120.776684;1513353120.776738;7.361864007169304;
1513353120.786797;1513353120.786797;1513353120.786862;7.382965466876744;
1513353120.796672;1513353120.796672;1513353120.796729;7.403962267712484;
1513353120.806694;1513353120.806694;1513353120.806756;7.424854292180024;
1513353120.816727;1513353120.816727;1513353120.816785;7.445631020545414;
1513353120.826721;1513353120.826721;1513353120.826785;7.466293561689848;
1513353120.836678;1513353120.836678;1513353120.836736;7.486842970970188;
1513353120.846675;1513353120.846675;1513353120.846732;7.507290560747219;
1513353120.856674;1513353120.856674;1513353120.856723;7.527625957721535;
1513353120.866674;1513353120.866674;1513353120.866714;7.547850182143272;
