SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;positionX;positionY;velocityX;velocityY;orientation;yawRate;
1513353119.446857;1513353119.446857;1513353119.446916;0.04807619269811334;-0.01373607278860568;5;0;-0.2783;0;
1513353119.456831;1513353119.456831;1513353119.4569;0.09615238539622668;-0.02747214557721135;4.999404599258901;-0.01726650167691344;-0.2783;-0.01119803220075447;
1513353119.466809;1513353119.466809;1513353119.466875;0.14417541838942;-0.04137260420460172;4.998319706190667;-0.03043951201720267;-0.2784119803220075;-0.02005264397070699;
1513353119.476787;1513353119.476787;1513353119.476857;0.1921502600627032;-0.05540211636083806;4.994789664647088;-0.04026261851796288;-0.2786125067617146;-0.0269156974804644;
1513353119.486962;1513353119.486962;1513353119.487032;0.2400613326275116;-0.06952598314515722;4.989048040505142;-0.04744963857890937;-0.2788816637365192;-0.03215622054233924;
1513353119.498574;1513353119.498574;1513353119.498641;0.2878936195394888;-0.08371603285039962;4.981305690968056;-0.05258669602375494;-0.2792032259419426;-0.03608993998856116;
1513353119.509358;1513353119.509358;1513353119.509422;0.3356327584919068;-0.09794950701620558;4.971758620043091;-0.05614270398135806;-0.2795641253418282;-0.03897860336953141;
1513353119.520165;1513353119.520165;1513353119.520228;0.3832651810156972;-0.1122080448947338;4.960580255751931;-0.05848562374769274;-0.2799539113755236;-0.04103456020009282;
1513353119.527017;1513353119.527017;1513353119.527053;0.430778136687296;-0.1264767781091012;4.947931931001876;-0.05990320363196434;-0.2803642569775245;-0.04242958319440945;
1513353119.539915;1513353119.539915;1513353119.539983;0.4781597660501459;-0.1407436305189653;4.933960954364648;-0.06061794767022097;-0.2807885528094686;-0.04330112962978935;
1513353119.549242;1513353119.549242;1513353119.549308;0.5253991187873148;-0.154998737549458;4.918801697268954;-0.06080103643345246;-0.2812215641057665;-0.04375878876250938;
1513353119.559052;1513353119.559052;1513353119.559118;0.572486148767948;-0.1692339859811392;4.90257655601379;-0.06058523921053312;-0.2816591519933916;-0.04389077189937243;
1513353119.569753;1513353119.569753;1513353119.569819;0.6194116868833184;-0.1834426670762144;4.885396984676779;-0.06007144756322356;-0.2820980597123853;-0.04376682287863418;
1513353119.578747;1513353119.578747;1513353119.578813;0.6661674091958485;-0.1976191849386412;4.867364318229576;-0.05933808123540788;-0.2825357279411717;-0.04344333879497175;
1513353119.588291;1513353119.588291;1513353119.588352;0.7127457899853679;-0.2117588484584158;4.848570672517861;-0.05844461038105029;-0.2829701613291214;-0.04296501332218661;
1513353119.597468;1513353119.597468;1513353119.597608;0.7591400559924663;-0.225857692934148;4.829099709258596;-0.05743646196816891;-0.2833998114623433;-0.04236755353571404;
1513353119.607537;1513353119.607537;1513353119.607603;0.8053441364170479;-0.2399123450832153;4.80902736682955;-0.05634827027198954;-0.2838234869977004;-0.04167949304761749;
