SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;positionX;positionY;velocityX;velocityY;orientation;yawRate;
1513353118.072724;1513353118.072724;1513353118.072788;0.04807619269811334;-0.01373607278860568;4.999403533789361;-0.01728157359213761;-0.2783;-0.01120780695392482;
1513353118.083177;1513353118.083177;1513353118.08326;0.09609917404077792;-0.02763667340898274;5.001918591299198;-0.03091716578020862;-0.2784120780695392;-0.02036269367417349;
1513353118.093417;1513353118.093417;1513353118.093462;0.1441073046410728;-0.04168067365027707;5.007171096559905;-0.04125752702758193;-0.278615705006281;-0.02757035989043989;
1513353118.10299;1513353118.10299;1513353118.103052;0.1921346354637667;-0.05584831111824097;5.014882448560234;-0.04899299042361772;-0.2788914086051854;-0.03318573119037946;
1513353118.112762;1513353118.112762;1513353118.112898;0.2402108973777622;-0.07012478368592101;5.024801482707752;-0.05469596573336943;-0.2792232659170891;-0.03751690946396106;
1513353118.123354;1513353118.123354;1513353118.123391;0.2883620496549379;-0.08449936866459715;5.036702456516528;-0.05882580395828825;-0.2795984350117288;-0.04082063654058317;
1513353118.132624;1513353118.132624;1513353118.132676;0.3366107966952185;-0.09896455515188834;5.050382689515874;-0.06174417648105485;-0.2800066413771346;-0.04330609710119968;
1513353118.143594;1513353118.143594;1513353118.143631;0.384977044033101;-0.1135152899731911;5.065660208386815;-0.0637325859908687;-0.2804397023481466;-0.04514154211583273;
1513353118.152805;1513353118.152805;1513353118.152908;0.4334782888438261;-0.1281483611048836;5.082371548100374;-0.0650085794879712;-0.2808911177693049;-0.04646128200560747;
1513353118.163267;1513353118.163267;1513353118.163328;0.4821299499337485;-0.142861910643525;5.100369760778484;-0.06573954482765773;-0.281355730589361;-0.04737207384142882;
1513353118.173351;1513353118.173351;1513353118.173387;0.5309456452929577;-0.1576550585518862;5.119522640774513;-0.06605394146406951;-0.2818294513277753;-0.04795858026828456;
1513353118.182812;1513353118.182812;1513353118.182941;0.5799374256287787;-0.1725276164618507;5.139711151963315;-0.06605022237403509;-0.2823090371304581;-0.04828788035481742;
1513353118.192775;1513353118.192775;1513353118.193004;0.6291159714651196;-0.1874798726518741;5.160828037486167;-0.06580380454225446;-0.2827919159340063;-0.04841311738410681;
1513353118.202558;1513353118.202558;1513353118.202595;0.6784907602955816;-0.2025124321567233;5.182776591562583;-0.06537247173067172;-0.2832760471078474;-0.04837642003938881;
1513353118.212564;1513353118.212564;1513353118.2126;0.7280702091247212;-0.2176260991376268;5.205469571776516;-0.06480052445739029;-0.2837598113082412;-0.04821121729169611;
1513353118.222611;1513353118.222611;1513353118.222674;0.7778617967549104;-0.2328217912354323;5.228828234284297;-0.06412196133184768;-0.2842419234811582;-0.04794406917847586;
1513353118.232565;1513353118.232565;1513353118.232629;0.8278721693130119;-0.2481004780100624;5.252781476438074;-0.06336290747392216;-0.2847213641729429;-0.04759610841534535;
1513353118.242607;1513353118.242607;1513353118.242672;0.8781072318418718;-0.2634631373647116;5.277265072366748;-0.06254346853016136;-0.2851973252570963;-0.04718417623368701;
1513353118.25257;1513353118.25257;1513353118.252631;0.9285722282116219;-0.2789107253430623;5.302220990697717;-0.06167914644700733;-0.2856691670194332;-0.04672171784932581;
1513353118.262596;1513353118.262596;1513353118.262655;0.9792718111750115;-0.2944441558227911;5.327596784007418;-0.06078191462829708;-0.2861363841979265;-0.04621948485183214;
1513353118.2726;1513353118.2726;1513353118.272665;1.030210104060482;-0.3100642874267571;5.353345041739638;-0.05986103907159582;-0.2865985790464448;-0.0456860894775923;
1513353118.282599;1513353118.282599;1513353118.282657;1.081390755308909;-0.3257719156938945;5.379422898729445;-0.05892370710977199;-0.2870554399412207;-0.04512844323845197;
1513353118.292602;1513353118.292602;1513353118.292666;1.132816986837716;-0.3415677690551074;5.405791594325964;-0.05797550618641079;-0.2875067243736052;-0.04455210245672963;
1513353118.302602;1513353118.302602;1513353118.302667;1.184491637069204;-0.3574525075016071;5.432416074599023;-0.05702079017883396;-0.2879522453981725;-0.04396154175607214;
1513353118.312605;1513353118.312605;1513353118.312641;1.236417199298496;-0.3734267231311574;5.459264635365414;-0.05606296102414581;-0.2883918608157333;-0.0433603715057168;
1513353118.32257;1513353118.32257;1513353118.322632;1.28859585598898;-0.389490941986479;5.48630859946232;-0.05510468211046991;-0.2888254645307904;-0.04275150875096891;
1513353118.3326;1513353118.3326;1513353118.332832;1.341029509483256;-0.405645626715518;5.51352202628784;-0.05414804586582778;-0.2892529796183002;-0.04213731551494854;
1513353118.342676;1513353118.342676;1513353118.34276;1.393719809542948;-0.4218911797729802;5.54088144958299;-0.05319469921323012;-0.2896743527734497;-0.04151970670822963;
1513353118.352758;1513353118.352758;1513353118.352857;1.446668178087252;-0.4382279468929553;5.568365640324064;-0.0522459420634721;-0.290089549840532;-0.0409002374002773;
1513353118.362607;1513353118.362607;1513353118.362669;1.499875831431998;-0.4546562206861985;5.59595539303692;-0.05130280523580084;-0.2904985522145347;-0.0402801737932849;
1513353118.372541;1513353118.372541;1513353118.372653;1.553343800299933;-0.4711762442638429;5.623633332762702;-0.05036610450890596;-0.2909013539524676;-0.03966054602098476;
1513353118.382588;1513353118.382588;1513353118.382651;1.607072947858482;-0.4877882147434685;5.651383740004952;-0.04943649052106371;-0.2912979594126774;-0.03904219567730391;
1513353118.392568;1513353118.392568;1513353118.39263;1.661063985962153;-0.5044922866670037;5.679192393531544;-0.04851448047877013;-0.2916883813694505;-0.03842580944486535;
1513353118.402588;1513353118.402588;1513353118.402649;1.715317489816482;-0.5212885752238416;5.707046427298591;-0.04760048724619639;-0.2920726394638991;-0.03781194900719969;
1513353118.412598;1513353118.412598;1513353118.412766;1.769833911202218;-0.5381771593049806;5.734934201334715;-0.04669484210849269;-0.2924507589539711;-0.03720107521208129;
1513353118.422664;1513353118.422664;1513353118.422743;1.824613590407969;-0.5551580843771543;5.762845185472207;-0.04579780812732047;-0.2928227697060919;-0.03659356470642066;
1513353118.432655;1513353118.432655;1513353118.432719;1.879656767018615;-0.5722313651311354;5.790769853505002;-0.04490959503768696;-0.2931887053531561;-0.03598972624451951;
1513353118.442607;1513353118.442607;1513353118.442684;1.934963589653216;-0.5893969879530333;5.818695617570935;-0.04403029693122199;-0.2935486026156013;-0.03538976589729977;
1513353118.452535;1513353118.452535;1513353118.452598;1.990534086970194;-0.6066549010262429;5.846608394882747;-0.04315994748113441;-0.2939025002745743;-0.03479382415042745;
1513353118.462704;1513353118.462704;1513353118.462771;2.046368153540508;-0.6240050094016873;5.874495512174991;-0.04229858462170677;-0.2942504385160785;-0.03420202075621622;
1513353118.472611;1513353118.472611;1513353118.472648;2.102465563346315;-0.6414471790592114;5.902345571596101;-0.04144624804029975;-0.2945924587236407;-0.03361445819405611;
1513353118.48256;1513353118.48256;1513353118.482597;2.158825981997162;-0.6589812405768086;5.930148329533763;-0.04060297761802973;-0.2949286033055812;-0.03303122471765457;
1513353118.492566;1513353118.492566;1513353118.492658;2.21544897778542;-0.6766069924520998;5.957894586616095;-0.03976881175429865;-0.2952589155527578;-0.03245239650962842;
1513353118.502585;1513353118.502585;1513353118.50265;2.272334031688812;-0.6943242041054599;5.985576088477552;-0.0389437860751966;-0.2955834395178541;-0.03187803941657231;
1513353118.512576;1513353118.512576;1513353118.512644;2.329480546422561;-0.7121326185977231;6.013185435962233;-0.03812793336395098;-0.2959022199120198;-0.03130821094034291;
1513353118.522587;1513353118.522587;1513353118.522647;2.386887854628447;-0.7300319550997139;6.040716003154299;-0.03732128086845898;-0.2962153020214233;-0.03074296011890426;
