SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;positionX;positionY;velocityX;velocityY;orientation;yawRate;
1513353119.098373;1513353119.098373;1513353119.09845;0.04807619269811334;-0.01373607278860568;4.999414663519501;-0.01712340564013545;-0.2783;-0.01110522857106595;
1513353119.108458;1513353119.108458;1513353119.108521;0.09609971557708841;-0.02763518316215158;5.001938698427016;-0.03063358946929604;-0.2784110522857107;-0.02017593143310415;
1513353119.11825;1513353119.11825;1513353119.118289;0.144108833259927;-0.04167646285019663;5.007274916663135;-0.04087824092917894;-0.2786128116000417;-0.02731692792254649;
1513353119.128628;1513353119.128628;1513353119.128686;0.1921382463619815;-0.05584060028368439;5.015052982192545;-0.04854092004614498;-0.2788859808792671;-0.03287961231373479;
1513353119.138475;1513353119.138475;1513353119.138512;0.2402174696920232;-0.07011293532360345;5.025023552415641;-0.05418968442656379;-0.2792147770024045;-0.03716983014163235;
1513353119.148396;1513353119.148396;1513353119.148459;0.2883722740022716;-0.08448285683573073;5.036962521964897;-0.05827996377817496;-0.2795864753038208;-0.04044215894112974;
1513353119.158771;1513353119.158771;1513353119.158838;0.3366251999993923;-0.09894293750293605;5.050668668944442;-0.06117015631323963;-0.2799908968932321;-0.04290389640853493;
1513353119.168177;1513353119.168177;1513353119.168223;0.3849960111400741;-0.1134881844496379;5.065961315856383;-0.0631391376529651;-0.2804199358573174;-0.04472172222763031;
1513353119.178335;1513353119.178335;1513353119.178397;0.4335020810687135;-0.128115427543387;5.082678147965646;-0.0644023946560866;-0.2808671530795938;-0.04602867178544393;
1513353119.187957;1513353119.187957;1513353119.188022;0.4821587208863715;-0.142822836699292;5.100673239869713;-0.06512572234050325;-0.2813274397974482;-0.0469304829542994;
1513353119.198132;1513353119.198132;1513353119.198191;0.5309794543847737;-0.1576095492021212;5.119815296097324;-0.06543636038910368;-0.2817967446269912;-0.04751101151002013;
1513353119.208937;1513353119.208937;1513353119.208984;0.5799762496305326;-0.172475386345938;5.139986092083516;-0.06543183110339651;-0.2822718547420914;-0.04783669994429682;
