SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;latitude;longitude;
1513353119.767772;1513353119.767772;1513353119.767872;57.77336154493464;12.76693512235394;
1513353119.778223;1513353119.778223;1513353119.778289;57.77336154493464;12.76693512235394;
1513353119.787791;1513353119.787791;1513353119.787855;57.77336154493464;12.76693512235394;
1513353119.797763;1513353119.797763;1513353119.798044;57.77336154493464;12.76694512235394;
1513353119.807753;1513353119.807753;1513353119.807817;57.77336154493464;12.76694512235394;
1513353119.817754;1513353119.817754;1513353119.817804;57.77336154493464;12.76694512235394;
1513353119.827842;1513353119.827842;1513353119.827906;57.77336154493464;12.76694512235394;
1513353119.837752;1513353119.837752;1513353119.837792;57.77336154493464;12.76694512235394;
1513353119.847763;1513353119.847763;1513353119.847826;57.77336154493464;12.76694512235394;
1513353119.85787;1513353119.85787;1513353119.857909;57.77336154493464;12.76694512235394;
