SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;acceleration;steering;isValid;
1513353118.916228;1513353118.916228;1513353118.91627;3;-0.5443991;1;
1513353118.926229;1513353118.926229;1513353118.926278;3;-0.5445514;1;
1513353118.936208;1513353118.936208;1513353118.936245;3;-0.5447008;1;
1513353118.946211;1513353118.946211;1513353118.94625;3;-0.5448471;1;
1513353118.956214;1513353118.956214;1513353118.956251;3;-0.5449905;1;
1513353118.966222;1513353118.966222;1513353118.966261;3;-0.5451311;1;
1513353118.976209;1513353118.976209;1513353118.976245;3;-0.5452688;1;
1513353118.98617;1513353118.98617;1513353118.986206;3;-0.5454038;1;
1513353118.996176;1513353118.996176;1513353118.996212;3;-0.5455361;1;
1513353119.006225;1513353119.006225;1513353119.006264;3;-0.5456657;1;
1513353119.016214;1513353119.016214;1513353119.016252;3;-0.5457928;1;
1513353119.026217;1513353119.026217;1513353119.026255;3;-0.5459173;1;
1513353119.036218;1513353119.036218;1513353119.036256;3;-0.5460393;1;
1513353119.046232;1513353119.046232;1513353119.046272;3;-0.5461589;1;
1513353119.056232;1513353119.056232;1513353119.056271;3;-0.546276;1;
1513353119.066241;1513353119.066241;1513353119.066305;3;-0.5463908;1;
1513353119.076182;1513353119.076182;1513353119.076221;3;-0.5465034;1;
1513353119.08622;1513353119.08622;1513353119.086259;3;-0.5466137;1;
1513353119.096218;1513353119.096218;1513353119.096257;3;-0.5467218;1;
1513353119.106212;1513353119.106212;1513353119.106247;3;-0.5468277;1;
1513353119.116204;1513353119.116204;1513353119.11624;2.92195;-0.5357994;1;
1513353119.126198;1513353119.126198;1513353119.126234;2.926925;-0.5249869;1;
1513353119.136195;1513353119.136195;1513353119.136231;2.930675;-0.5143822;1;
1513353119.146206;1513353119.146206;1513353119.146243;2.933322;-0.5039781;1;
1513353119.156195;1513353119.156195;1513353119.156231;2.934976;-0.4937683;1;
1513353119.166156;1513353119.166156;1513353119.166192;2.935732;-0.4837471;1;
1513353119.176224;1513353119.176224;1513353119.176283;2.935681;-0.4739094;1;
1513353119.186212;1513353119.186212;1513353119.186247;2.9349;-0.4642505;1;
1513353119.196201;1513353119.196201;1513353119.196237;2.93346;-0.4547661;1;
1513353119.206164;1513353119.206164;1513353119.206205;2.931426;-0.445452;1;
1513353119.21624;1513353119.21624;1513353119.216282;2.928855;-0.4363045;1;
1513353119.226196;1513353119.226196;1513353119.226232;2.925799;-0.42732;1;
1513353119.236208;1513353119.236208;1513353119.236246;2.922304;-0.4184951;1;
1513353119.24622;1513353119.24622;1513353119.246287;2.918413;-0.4098265;1;
1513353119.256225;1513353119.256225;1513353119.256273;2.914164;-0.401311;1;
1513353119.26622;1513353119.26622;1513353119.266263;2.909591;-0.3929458;1;
1513353119.276213;1513353119.276213;1513353119.276252;2.904726;-0.3847277;1;
1513353119.28621;1513353119.28621;1513353119.286247;2.899596;-0.3766541;1;
1513353119.296212;1513353119.296212;1513353119.296248;2.894227;-0.3687222;1;
1513353119.306217;1513353119.306217;1513353119.306256;2.888642;-0.3609293;1;
1513353119.316257;1513353119.316257;1513353119.316319;2.882861;-0.3532728;1;
1513353119.32622;1513353119.32622;1513353119.326258;2.876904;-0.3457502;1;
1513353119.336193;1513353119.336193;1513353119.336228;2.870787;-0.3383589;1;
1513353119.346205;1513353119.346205;1513353119.346242;2.877886;-0.3310966;1;
1513353119.356213;1513353119.356213;1513353119.35625;2.858168;-0.323961;1;
1513353119.366217;1513353119.366217;1513353119.366255;2.851653;-0.3169497;1;
1513353119.376151;1513353119.376151;1513353119.376187;2.85865;-0.3100604;1;
1513353119.386234;1513353119.386234;1513353119.386276;2.838349;-0.303291;1;
1513353119.396221;1513353119.396221;1513353119.39626;2.831539;-0.2966392;1;
1513353119.406226;1513353119.406226;1513353119.406265;2.838434;-0.2901029;1;
1513353119.416758;1513353119.416758;1513353119.416824;2.817732;-0.2836801;1;
1513353119.426234;1513353119.426234;1513353119.426287;2.824557;-0.2773688;1;
1513353119.436257;1513353119.436257;1513353119.436319;2.817532;-0.2711668;1;
1513353119.446216;1513353119.446216;1513353119.446255;2.796558;-0.2650723;1;
1513353119.456218;1513353119.456218;1513353119.456258;2.789369;-0.2590833;1;
1513353119.46621;1513353119.46621;1513353119.46625;2.778946;-0.253198;1;
1513353119.476213;1513353119.476213;1513353119.476249;2.765032;-0.2474145;1;
1513353119.486213;1513353119.486213;1513353119.486253;2.751122;-0.2417309;1;
1513353119.496207;1513353119.496207;1513353119.496242;2.751122;-0.2361456;1;
1513353119.50621;1513353119.50621;1513353119.506246;2.723342;-0.2306567;1;
1513353119.516215;1513353119.516215;1513353119.516265;2.709476;-0.2252625;1;
1513353119.526205;1513353119.526205;1513353119.526244;2.695638;-0.2199615;1;
1513353119.536212;1513353119.536212;1513353119.536248;2.681833;-0.2147518;1;
1513353119.546222;1513353119.546222;1513353119.546262;2.668063;-0.209632;1;
1513353119.556209;1513353119.556209;1513353119.556244;2.654332;-0.2046004;1;
1513353119.566212;1513353119.566212;1513353119.566248;2.640643;-0.1996554;1;
1513353119.5762;1513353119.5762;1513353119.576237;2.626999;-0.1947956;1;
1513353119.586207;1513353119.586207;1513353119.586245;2.613395;-0.1900195;1;
1513353119.596193;1513353119.596193;1513353119.596229;2.613395;-0.1853254;1;
1513353119.606195;1513353119.606195;1513353119.606236;2.586338;-0.1807121;1;
1513353119.61621;1513353119.61621;1513353119.616248;2.572882;-0.1761781;1;
1513353119.626209;1513353119.626209;1513353119.626244;2.559481;-0.171722;1;
1513353119.636169;1513353119.636169;1513353119.636205;2.546137;-0.1673424;1;
1513353119.646218;1513353119.646218;1513353119.646257;2.532851;-0.1630381;1;
1513353119.656213;1513353119.656213;1513353119.656248;2.519623;-0.1588076;1;
1513353119.666216;1513353119.666216;1513353119.666252;2.506454;-0.1546498;1;
1513353119.676213;1513353119.676213;1513353119.676248;2.493345;-0.1505634;1;
1513353119.68621;1513353119.68621;1513353119.686245;2.480297;-0.1465471;1;
1513353119.696211;1513353119.696211;1513353119.696249;2.46731;-0.1425997;1;
1513353119.70621;1513353119.70621;1513353119.706245;2.454384;-0.1387201;1;
1513353119.71621;1513353119.71621;1513353119.716248;2.441521;-0.1349069;1;
1513353119.72618;1513353119.72618;1513353119.726216;2.428719;-0.1311592;1;
1513353119.736204;1513353119.736204;1513353119.73624;2.415979;-0.1274758;1;
1513353119.746173;1513353119.746173;1513353119.74621;2.403302;-0.1238556;1;
1513353119.75621;1513353119.75621;1513353119.756245;2.390688;-0.1202974;1;
1513353119.766214;1513353119.766214;1513353119.76625;2.378136;-0.1168002;1;
1513353119.776209;1513353119.776209;1513353119.776245;2.365647;-0.113363;1;
1513353119.786342;1513353119.786342;1513353119.786377;2.365647;-0.1099848;1;
1513353119.796212;1513353119.796212;1513353119.796268;2.340857;-0.1066645;1;
1513353119.806159;1513353119.806159;1513353119.806194;2.32855;-0.1034106;1;
1513353119.816211;1513353119.816211;1513353119.816248;2.316305;-0.100203;1;
1513353119.826211;1513353119.826211;1513353119.826246;2.304124;-0.09705038;1;
1513353119.836179;1513353119.836179;1513353119.836215;2.292006;-0.09395188;1;
1513353119.846216;1513353119.846216;1513353119.846253;2.27995;-0.09090653;1;
1513353119.856209;1513353119.856209;1513353119.856244;2.267956;-0.08791344;1;
1513353119.866213;1513353119.866213;1513353119.866249;2.256025;-0.08497171;1;
1513353119.876208;1513353119.876208;1513353119.876243;2.244155;-0.08208048;1;
1513353119.88621;1513353119.88621;1513353119.886247;2.232347;-0.07923888;1;
1513353119.896212;1513353119.896212;1513353119.89625;2.232347;-0.07644609;1;
1513353119.906212;1513353119.906212;1513353119.906249;2.220601;-0.07370126;1;
1513353119.916209;1513353119.916209;1513353119.916245;2.197286;-0.0710036;1;
1513353119.926209;1513353119.926209;1513353119.926245;2.197286;-0.0683523;1;
1513353119.936199;1513353119.936199;1513353119.936234;2.174198;-0.0657466;1;
1513353119.946217;1513353119.946217;1513353119.946256;2.16274;-0.06318571;1;
1513353119.95621;1513353119.95621;1513353119.956246;2.151343;-0.06066889;1;
1513353119.966201;1513353119.966201;1513353119.966238;2.140008;-0.05819539;1;
1513353119.97622;1513353119.97622;1513353119.976258;2.128733;-0.0557645;1;
1513353119.986211;1513353119.986211;1513353119.986256;2.117518;-0.05337548;1;
1513353119.996226;1513353119.996226;1513353119.996261;2.106363;-0.05102766;1;
1513353120.006198;1513353120.006198;1513353120.006237;2.095267;-0.04872033;1;
1513353120.016206;1513353120.016206;1513353120.016242;2.08423;-0.04645282;1;
1513353120.026215;1513353120.026215;1513353120.026252;2.073252;-0.04422446;1;
1513353120.036212;1513353120.036212;1513353120.036248;2.062332;-0.04203462;1;
1513353120.046231;1513353120.046231;1513353120.046289;2.051471;-0.03988263;1;
1513353120.056412;1513353120.056412;1513353120.056448;2.040666;-0.03776789;1;
1513353120.066214;1513353120.066214;1513353120.066251;2.040666;-0.03568976;1;
1513353120.076208;1513353120.076208;1513353120.076244;2.019229;-0.03364764;1;
1513353120.086214;1513353120.086214;1513353120.08625;2.00859;-0.03164093;1;
1513353120.096217;1513353120.096217;1513353120.096252;1.998008;-0.02966905;1;
1513353120.106215;1513353120.106215;1513353120.106252;1.987482;-0.02773143;1;
1513353120.116211;1513353120.116211;1513353120.116248;1.987482;-0.0258275;1;
1513353120.126207;1513353120.126207;1513353120.126243;1.966598;-0.02395669;1;
1513353120.136207;1513353120.136207;1513353120.136243;1.966598;-0.02211848;1;
1513353120.146217;1513353120.146217;1513353120.146255;1.956234;-0.02031231;1;
1513353120.156212;1513353120.156212;1513353120.15625;1.935668;-0.01853768;1;
1513353120.166207;1513353120.166207;1513353120.166247;1.935668;-0.01679405;1;
1513353120.176203;1513353120.176203;1513353120.176241;1.92546;-0.01508092;1;
1513353120.186168;1513353120.186168;1513353120.186204;1.915307;-0.01339779;1;
1513353120.196207;1513353120.196207;1513353120.196243;1.895151;-0.01174417;1;
1513353120.206206;1513353120.206206;1513353120.206243;1.885148;-0.01011958;1;
1513353120.216209;1513353120.216209;1513353120.216245;1.8752;-0.008523542;1;
1513353120.226227;1513353120.226227;1513353120.22629;1.865307;-0.006955596;1;
1513353120.23621;1513353120.23621;1513353120.236247;1.855468;-0.005415281;1;
1513353120.246196;1513353120.246196;1513353120.246235;1.845682;-0.00390215;1;
1513353120.256181;1513353120.256181;1513353120.256219;1.83595;-0.002415761;1;
1513353120.266211;1513353120.266211;1513353120.266248;1.82627;-0.0009556791;1;
1513353120.276207;1513353120.276207;1513353120.276245;1.816643;0.0004785209;1;
1513353120.286244;1513353120.286244;1513353120.286279;1.807067;0.001887258;1;
1513353120.29621;1513353120.29621;1513353120.296246;1.797543;0.003270944;1;
1513353120.3062;1513353120.3062;1513353120.306237;1.788071;0.004629984;1;
1513353120.316217;1513353120.316217;1513353120.316256;1.778648;0.005964774;1;
1513353120.326209;1513353120.326209;1513353120.326249;1.769277;0.007275706;1;
1513353120.336219;1513353120.336219;1513353120.336256;1.759955;0.008563164;1;
1513353120.346216;1513353120.346216;1513353120.346252;1.750683;0.009827523;1;
1513353120.356218;1513353120.356218;1513353120.356256;1.741461;0.01106916;1;
1513353120.366195;1513353120.366195;1513353120.366232;1.732288;0.01228843;1;
1513353120.37621;1513353120.37621;1513353120.376246;1.723163;0.0134857;1;
1513353120.386201;1513353120.386201;1513353120.38624;1.714087;0.01466132;1;
1513353120.3962;1513353120.3962;1513353120.396237;1.705059;0.01581563;1;
1513353120.406214;1513353120.406214;1513353120.406264;1.69608;0.01694898;1;
1513353120.416193;1513353120.416193;1513353120.416229;1.687147;0.0180617;1;
1513353120.426194;1513353120.426194;1513353120.426231;1.678262;0.01915411;1;
1513353120.436214;1513353120.436214;1513353120.43625;1.669424;0.02022655;1;
1513353120.446221;1513353120.446221;1513353120.44626;1.660633;0.02127932;1;
1513353120.456213;1513353120.456213;1513353120.456249;1.651889;0.02231438;1;
1513353120.466216;1513353120.466216;1513353120.466255;1.64319;0.02333028;1;
1513353120.476219;1513353120.476219;1513353120.476258;1.634538;0.02432733;1;
1513353120.486212;1513353120.486212;1513353120.486248;1.625931;0.02530444;1;
1513353120.496205;1513353120.496205;1513353120.496241;1.61737;0.0262634;1;
1513353120.506193;1513353120.506193;1513353120.506229;1.608854;0.0272045;1;
1513353120.516206;1513353120.516206;1513353120.516269;1.600383;0.02812802;1;
1513353120.526214;1513353120.526214;1513353120.526253;1.591957;0.02903532;1;
1513353120.536196;1513353120.536196;1513353120.536232;1.583575;0.02992448;1;
1513353120.546202;1513353120.546202;1513353120.546239;1.575237;0.03079688;1;
1513353120.556195;1513353120.556195;1513353120.556232;1.566944;0.03165277;1;
1513353120.566199;1513353120.566199;1513353120.566236;1.558694;0.03249243;1;
1513353120.576193;1513353120.576193;1513353120.576238;1.550488;0.03331609;1;
1513353120.586199;1513353120.586199;1513353120.586235;1.542325;0.03412402;1;
1513353120.596199;1513353120.596199;1513353120.596235;1.534204;0.03491646;1;
1513353120.606197;1513353120.606197;1513353120.606234;1.526127;0.03569365;1;
1513353120.616196;1513353120.616196;1513353120.616232;1.518093;0.03645584;1;
1513353120.626222;1513353120.626222;1513353120.626265;1.5101;0.03720324;1;
1513353120.636201;1513353120.636201;1513353120.636236;1.50215;0.03793611;1;
1513353120.646204;1513353120.646204;1513353120.646241;1.494242;0.03865465;1;
1513353120.656193;1513353120.656193;1513353120.65623;1.486375;0.03935909;1;
1513353120.666169;1513353120.666169;1513353120.666205;1.47855;0.04004966;1;
1513353120.676213;1513353120.676213;1513353120.676249;1.470766;0.04072656;1;
1513353120.686207;1513353120.686207;1513353120.686242;1.463023;0.04139002;1;
1513353120.696207;1513353120.696207;1513353120.696243;1.455321;0.04204023;1;
1513353120.706214;1513353120.706214;1513353120.706251;1.447659;0.04267741;1;
1513353120.71621;1513353120.71621;1513353120.716247;1.440038;0.04330175;1;
1513353120.726202;1513353120.726202;1513353120.72624;1.432457;0.04391345;1;
1513353120.736215;1513353120.736215;1513353120.73625;1.424916;0.0445127;1;
1513353120.746211;1513353120.746211;1513353120.746247;1.417414;0.04509971;1;
1513353120.756196;1513353120.756196;1513353120.756233;1.409952;0.04567466;1;
1513353120.766212;1513353120.766212;1513353120.766251;1.409952;0.0462381;1;
1513353120.776211;1513353120.776211;1513353120.776264;1.395146;0.04678947;1;
1513353120.78636;1513353120.78636;1513353120.786395;1.387798;0.04732932;1;
1513353120.796201;1513353120.796201;1513353120.796237;1.380489;0.04785783;1;
1513353120.806199;1513353120.806199;1513353120.806235;1.373218;0.04837518;1;
1513353120.816209;1513353120.816209;1513353120.816245;1.365986;0.04888153;1;
1513353120.826208;1513353120.826208;1513353120.826243;1.358792;0.04937706;1;
1513353120.836206;1513353120.836206;1513353120.836244;1.351637;0.04986193;1;
1513353120.846219;1513353120.846219;1513353120.84626;1.344519;0.0503363;1;
1513353120.856209;1513353120.856209;1513353120.856247;1.33744;0.05080033;1;
1513353120.86621;1513353120.86621;1513353120.866247;1.330397;0.05125418;1;
1513353120.876209;1513353120.876209;1513353120.876247;1.323392;0.051698;1;
1513353120.886203;1513353120.886203;1513353120.886238;1.316424;0.05213196;1;
1513353120.896212;1513353120.896212;1513353120.89625;1.309492;0.05255619;1;
1513353120.906204;1513353120.906204;1513353120.906242;1.302598;0.05297084;1;
1513353120.916213;1513353120.916213;1513353120.916251;1.295739;0.05337606;1;
1513353120.926202;1513353120.926202;1513353120.926238;1.288917;0.053772;1;
1513353120.936212;1513353120.936212;1513353120.936249;1.282131;0.05415879;1;
1513353120.946219;1513353120.946219;1513353120.946257;1.275381;0.05453657;1;
1513353120.956204;1513353120.956204;1513353120.95624;1.268666;0.05490548;1;
1513353120.966203;1513353120.966203;1513353120.966239;1.261987;0.05526565;1;
1513353120.976196;1513353120.976196;1513353120.976232;1.255343;0.05561721;1;
1513353120.986213;1513353120.986213;1513353120.986249;1.248734;0.0559603;1;
1513353120.996199;1513353120.996199;1513353120.996234;1.24216;0.05629504;1;
1513353121.006201;1513353121.006201;1513353121.006236;1.23562;0.05662155;1;
1513353121.016198;1513353121.016198;1513353121.016234;1.229115;0.05693996;1;
1513353121.02621;1513353121.02621;1513353121.026245;1.222645;0.0572504;1;
1513353121.036204;1513353121.036204;1513353121.036243;1.216208;0.05755297;1;
1513353121.046216;1513353121.046216;1513353121.046259;1.209805;0.05784781;1;
1513353121.056209;1513353121.056209;1513353121.05625;1.203436;0.05813502;1;
1513353121.066174;1513353121.066174;1513353121.066211;1.197101;0.05841472;1;
1513353121.076195;1513353121.076195;1513353121.076231;1.190799;0.05868702;1;
1513353121.086211;1513353121.086211;1513353121.086246;1.18453;0.05895203;1;
1513353121.096215;1513353121.096215;1513353121.096252;1.178295;0.05920986;1;
1513353121.106212;1513353121.106212;1513353121.106248;1.172092;0.05946063;1;
1513353121.116213;1513353121.116213;1513353121.116252;1.165921;0.05970442;1;
1513353121.126206;1513353121.126206;1513353121.126242;1.159784;0.05994135;1;
1513353121.136212;1513353121.136212;1513353121.136249;1.153678;0.06017153;1;
1513353121.146208;1513353121.146208;1513353121.146246;1.147605;0.06039504;1;
1513353121.15623;1513353121.15623;1513353121.156289;1.141564;0.06061199;1;
1513353121.166214;1513353121.166214;1513353121.166252;1.135554;0.06082248;1;
1513353121.176204;1513353121.176204;1513353121.176245;1.129576;0.0610266;1;
1513353121.18621;1513353121.18621;1513353121.186245;1.12363;0.06122445;1;
1513353121.196194;1513353121.196194;1513353121.196231;1.117715;0.06141612;1;
1513353121.206192;1513353121.206192;1513353121.206227;1.111831;0.0616017;1;
1513353121.216192;1513353121.216192;1513353121.216228;1.105978;0.06178128;1;
1513353121.226204;1513353121.226204;1513353121.226242;1.100156;0.06195496;1;
1513353121.236211;1513353121.236211;1513353121.236252;1.094365;0.06212281;1;
1513353121.246206;1513353121.246206;1513353121.246244;1.088604;0.06228493;1;
1513353121.256203;1513353121.256203;1513353121.256238;1.082873;0.0624414;1;
1513353121.266215;1513353121.266215;1513353121.266253;1.077173;0.0625923;1;
1513353121.276166;1513353121.276166;1513353121.276202;1.071503;0.06273771;1;
1513353121.286213;1513353121.286213;1513353121.286249;1.065862;0.06287772;1;
1513353121.296172;1513353121.296172;1513353121.296208;1.060251;0.06301241;1;
1513353121.306212;1513353121.306212;1513353121.306249;1.05467;0.06314185;1;
1513353121.316207;1513353121.316207;1513353121.316243;1.049118;0.06326612;1;
1513353121.326206;1513353121.326206;1513353121.326244;1.043596;0.0633853;1;
1513353121.336208;1513353121.336208;1513353121.336246;1.038102;0.06349946;1;
1513353121.346221;1513353121.346221;1513353121.346262;1.032637;0.06360868;1;
1513353121.356209;1513353121.356209;1513353121.356244;1.027201;0.06371302;1;
1513353121.366221;1513353121.366221;1513353121.366257;1.021794;0.06381257;1;
1513353121.376208;1513353121.376208;1513353121.376244;1.016415;0.06390739;1;
1513353121.386211;1513353121.386211;1513353121.386246;1.011065;0.06399755;1;
1513353121.396192;1513353121.396192;1513353121.396228;1.005743;0.06408311;1;
1513353121.40621;1513353121.40621;1513353121.406245;1.000448;0.06416416;1;
1513353121.416209;1513353121.416209;1513353121.416245;0.9951821;0.06424075;1;
1513353121.426209;1513353121.426209;1513353121.426244;0.9899435;0.06431294;1;
1513353121.436165;1513353121.436165;1513353121.436201;0.9847324;0.06438081;1;
1513353121.446216;1513353121.446216;1513353121.446253;0.9795488;0.06444442;1;
1513353121.456218;1513353121.456218;1513353121.456254;0.9743925;0.06450382;1;
1513353121.466171;1513353121.466171;1513353121.466208;0.9692633;0.06455908;1;
1513353121.476176;1513353121.476176;1513353121.476211;0.9641612;0.06461027;1;
1513353121.486207;1513353121.486207;1513353121.486242;0.9590858;0.06465743;1;
1513353121.496182;1513353121.496182;1513353121.49622;0.9540372;0.06470063;1;
1513353121.506209;1513353121.506209;1513353121.506244;0.9490153;0.06473993;1;
1513353121.516162;1513353121.516162;1513353121.516198;0.9440197;0.06477538;1;
1513353121.526196;1513353121.526196;1513353121.526231;0.9390504;0.06480705;1;
1513353121.53621;1513353121.53621;1513353121.536245;0.9341074;0.06483498;1;
1513353121.546194;1513353121.546194;1513353121.546232;0.9291903;0.06485924;1;
1513353121.556207;1513353121.556207;1513353121.556243;0.9242991;0.06487987;1;
1513353121.566216;1513353121.566216;1513353121.566253;0.9194337;0.06489693;1;
1513353121.576199;1513353121.576199;1513353121.576235;0.9145939;0.06491046;1;
1513353121.586202;1513353121.586202;1513353121.586239;0.9097795;0.06492053;1;
1513353121.596208;1513353121.596208;1513353121.596245;0.9049906;0.06492718;1;
1513353121.60616;1513353121.60616;1513353121.606199;0.9002268;0.06493047;1;
1513353121.616207;1513353121.616207;1513353121.616242;0.8954881;0.06493043;1;
1513353121.626175;1513353121.626175;1513353121.626213;0.8907744;0.06492713;1;
1513353121.636181;1513353121.636181;1513353121.63622;0.8860855;0.0649173;1;
1513353121.646216;1513353121.646216;1513353121.646252;0.8814213;0.06490767;1;
1513353121.656209;1513353121.656209;1513353121.656244;0.8767816;0.06489491;1;
1513353121.666213;1513353121.666213;1513353121.666249;0.8721663;0.06487906;1;
1513353121.676195;1513353121.676195;1513353121.67623;0.8675754;0.06486018;1;
1513353121.686214;1513353121.686214;1513353121.686249;0.8630086;0.06483831;1;
1513353121.696207;1513353121.696207;1513353121.696243;0.8584659;0.06481348;1;
1513353121.70621;1513353121.70621;1513353121.706253;0.8539471;0.06478575;1;
1513353121.716187;1513353121.716187;1513353121.716232;0.8494521;0.06475515;1;
1513353121.726235;1513353121.726235;1513353121.726317;0.8449807;0.06472173;1;
1513353121.736221;1513353121.736221;1513353121.736262;0.840533;0.06468554;1;
1513353121.746218;1513353121.746218;1513353121.746259;0.8361086;0.06464661;1;
1513353121.756227;1513353121.756227;1513353121.756266;0.8317075;0.06460498;1;
1513353121.766209;1513353121.766209;1513353121.766244;0.8273295;0.06456068;1;
1513353121.776202;1513353121.776202;1513353121.776238;0.8229746;0.06451377;1;
1513353121.786384;1513353121.786384;1513353121.78642;0.8186427;0.06446428;1;
1513353121.796199;1513353121.796199;1513353121.796236;0.8143336;0.06441224;1;
1513353121.806233;1513353121.806233;1513353121.80627;0.8100471;0.06435771;1;
1513353121.816199;1513353121.816199;1513353121.816236;0.8057832;0.0643007;1;
1513353121.826205;1513353121.826205;1513353121.826241;0.8015418;0.06424126;1;
1513353121.836222;1513353121.836222;1513353121.836259;0.7973227;0.06417942;1;
1513353121.846222;1513353121.846222;1513353121.84626;0.7931258;0.06411523;1;
1513353121.856211;1513353121.856211;1513353121.856246;0.788951;0.06404871;1;
1513353121.866223;1513353121.866223;1513353121.866286;0.7847982;0.06397989;1;
1513353121.876214;1513353121.876214;1513353121.87625;0.7806672;0.06390883;1;
1513353121.886228;1513353121.886228;1513353121.886277;0.776558;0.06383554;1;
