SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;acceleration;steering;isValid;
1513176472.853445;1513176472.853445;1513176472.853548;2.894807;-0.002067622;1;
1513176472.863571;1513176472.863571;1513176472.863674;2.902298;-0.002018095;1;
1513176472.87346;1513176472.87346;1513176472.873834;2.909789;-0.001968667;1;
1513176472.883481;1513176472.883481;1513176472.883605;2.91728;-0.001919337;1;
1513176472.893127;1513176472.893127;1513176472.893248;2.924771;-0.001870107;1;
1513176472.902671;1513176472.902671;1513176472.90278;2.932262;-0.001823406;1;
1513176472.912686;1513176472.912686;1513176472.912791;2.939754;-0.001776799;1;
1513176472.92381;1513176472.92381;1513176472.924506;2.947245;-0.001730285;1;
1513176472.935997;1513176472.935997;1513176472.936515;2.954736;-0.001683864;1;
1513176472.943802;1513176472.943802;1513176472.94415;2.962227;-0.001637536;1;
1513176472.953113;1513176472.953113;1513176472.955236;2.969718;-0.0015913;1;
1513176472.964371;1513176472.964371;1513176472.964883;2.977209;-0.001545157;1;
1513176472.974957;1513176472.974957;1513176472.975351;2.984701;-0.001499107;1;
1513176472.985323;1513176472.985323;1513176472.985495;2.896636;-0.001456122;1;
1513176472.9948;1513176472.9948;1513176472.994965;2.905303;-0.001413223;1;
1513176473.003247;1513176473.003247;1513176473.003701;2.912559;-0.00137041;1;
1513176473.013367;1513176473.013367;1513176473.014805;2.919814;-0.001327682;1;
1513176473.023493;1513176473.023493;1513176473.023623;2.927069;-0.00128504;1;
1513176473.032927;1513176473.032927;1513176473.033095;2.934324;-0.001242484;1;
1513176473.0437;1513176473.0437;1513176473.043823;2.94158;-0.001200012;1;
1513176473.054851;1513176473.054851;1513176473.055886;2.948835;-0.001158225;1;
1513176473.063953;1513176473.063953;1513176473.064054;2.95609;-0.001116521;1;
1513176473.074373;1513176473.074373;1513176473.074476;2.963345;-0.0010749;1;
1513176473.08315;1513176473.08315;1513176473.083262;2.9706;-0.001033363;1;
1513176473.093145;1513176473.093145;1513176473.093261;2.977856;-0.0009918271;1;
