SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;latitude;longitude;
1513176473.225032;1513176473.225032;1513176473.225133;57.77343558811783;12.76658364618774;
1513176473.240209;1513176473.240209;1513176473.241527;57.77343499994285;12.76658727473151;
1513176473.318984;1513176473.318984;1513176473.319115;57.77343441399612;12.76659089154472;
1513176473.41261;1513176473.41261;1513176473.412733;57.77343383228627;12.76659449440393;
1513176473.511155;1513176473.511155;1513176473.511265;57.77343296601835;12.76659987229704;
1513176473.551236;1513176473.551236;1513176473.553246;57.77343210371022;12.76660521889162;
1513176473.580557;1513176473.580557;1513176473.580657;57.77343153012126;12.76660876691155;
1513176473.616918;1513176473.616918;1513176473.61702;57.77343039383438;12.76661583135203;
1513176473.631809;1513176473.631809;1513176473.631916;57.77342983021225;12.76661934565047;
1513176473.672575;1513176473.672575;1513176473.673423;57.7734292679129;12.766622846362;
1513176473.752545;1513176473.752545;1513176473.752694;57.77342870595707;12.76662633277383;
1513176473.83268;1513176473.83268;1513176473.832784;57.77342814444399;12.7666298060652;
1513176473.912561;1513176473.912561;1513176473.912911;57.77342758470731;12.76663326744581;
1513176473.992755;1513176473.992755;1513176473.992861;57.77342702636106;12.76663671793641;
1513176474.040105;1513176474.040105;1513176474.040205;57.77342647115525;12.76664015716278;
1513176474.069106;1513176474.069106;1513176474.069214;57.77342591977587;12.76664358415714;
1513176474.103486;1513176474.103486;1513176474.10361;57.77342537042331;12.76664699819645;
1513176474.11632;1513176474.11632;1513176474.116425;57.7734248227654;12.76665039977287;
1513176474.130233;1513176474.130233;1513176474.130333;57.77342427738198;12.76665378901711;
1513176474.152128;1513176474.152128;1513176474.152511;57.7734237351626;12.76665716718041;
1513176474.171775;1513176474.171775;1513176474.171882;57.77342319706463;12.76666053423421;
1513176474.19012;1513176474.19012;1513176474.190361;57.77342266205186;12.76666388993908;
1513176474.223413;1513176474.223413;1513176474.223525;57.77342213006007;12.76666723473457;
1513176474.295883;1513176474.295883;1513176474.296043;57.77342160073767;12.76667056853012;
1513176474.372795;1513176474.372795;1513176474.372895;57.77342107361863;12.76667389047448;
