SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;groundSpeed;
1513176500.776771;1513176500.776771;1513176500.776898;9.368360000000001;
1513176500.786821;1513176500.786821;1513176500.786941;9.340990000000001;
1513176500.844253;1513176500.844253;1513176500.844316;9.270610000000001;
1513176500.855639;1513176500.855639;1513176500.855702;9.204140000000001;
1513176500.8711;1513176500.8711;1513176500.871205;9.211960000000001;
1513176500.891439;1513176500.891439;1513176500.891545;9.204140000000001;
1513176500.904649;1513176500.904649;1513176500.904769;9.200230000000001;
1513176500.924995;1513176500.924995;1513176500.925129;9.23151;
1513176500.942276;1513176500.942276;1513176500.942389;9.204140000000001;
1513176500.953828;1513176500.953828;1513176500.953938;9.180680000000001;
1513176501.164892;1513176501.164892;1513176501.169855;9.047740000000001;
1513176501.260676;1513176501.260676;1513176501.260788;8.977360000000001;
1513176501.302453;1513176501.302453;1513176501.302561;8.965630000000001;
1513176501.351741;1513176501.351741;1513176501.351854;8.914800000000001;
1513176501.398738;1513176501.398738;1513176501.398846;8.89916;
1513176501.415019;1513176501.415019;1513176501.41513;8.867880000000001;
1513176501.765347;1513176501.765347;1513176501.76546;8.53162;
1513176501.793629;1513176501.793629;1513176501.793732;8.4847;
1513176501.805742;1513176501.805742;1513176501.805845;8.465150000000001;
1513176501.843126;1513176501.843126;1513176501.843256;8.406500000000001;
1513176501.879326;1513176501.879326;1513176501.879426;8.37913;
1513176501.894167;1513176501.894167;1513176501.894268;8.34394;
1513176501.983971;1513176501.983971;1513176501.984081;8.28138;
1513176502.028985;1513176502.028985;1513176502.029095;8.2501;
