SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;positionX;positionY;velocityX;velocityY;orientation;yawRate;
1513353114.696811;1513353114.696811;1513353114.696876;26.81463440843033;-8.029191902144452;7.994326673792414;0.005692138605491257;-0.2806808461686164;0.00594316417973852;
1513353114.706904;1513353114.706904;1513353114.706983;26.89146502788725;-8.051282285813384;7.997446942685364;0.005675270352156573;-0.280621414526819;0.005929047425978335;
1513353114.71681;1513353114.71681;1513353114.716873;26.96832689550877;-8.073376907030065;8.000550813044034;0.005658395551691705;-0.2805621240525592;0.005914891588150982;
1513353114.726963;1513353114.726963;1513353114.727155;27.04521985135856;-8.095475727669093;8.003638360352065;0.005641514634467571;-0.2805029751366777;0.005900697291669125;
1513353114.736845;1513353114.736845;1513353114.736908;27.12214373620803;-8.117578709881087;8.00670966074038;0.005624628066795825;-0.280443968163761;0.00588646517810105;
1513353114.747199;1513353114.747199;1513353114.747288;27.19909839154285;-8.139685816093392;8.009764790922768;0.005607736225426743;-0.28038510351198;0.005872195825689699;
1513353114.756829;1513353114.756829;1513353114.756957;27.27608365956854;-8.161797009011797;8.012803828077347;0.005590839652056319;-0.2803263815537231;0.005857889912166277;
1513353114.766968;1513353114.766968;1513353114.76703;27.35309938321556;-8.183912251619539;8.015826849770969;0.005573938786038369;-0.2802678026546015;0.005843548047423158;
1513353114.776797;1513353114.776797;1513353114.776858;27.43014540614306;-8.206031507178565;8.018833933890523;0.005557033981872004;-0.2802093671741273;0.005829170781874208;
1513353114.786758;1513353114.786758;1513353114.786821;27.50722157274189;-8.228154739230513;8.021825158550692;0.00554012576287384;-0.2801510754663085;0.005814758768774414;
1513353114.798032;1513353114.798032;1513353114.798405;27.58432772813746;-8.250281911595023;8.024800602042001;0.0055232145532363;-0.2800929278786208;0.005800312596498656;
1513353114.806838;1513353114.806838;1513353114.806901;27.66146371819142;-8.272412988370407;8.027760342753304;0.005506300814390934;-0.2800349247526558;0.00578583287399768;
1513353114.816814;1513353114.816814;1513353114.816875;27.7386293895029;-8.294547933932853;8.030704459162253;0.005489384919162148;-0.2799770664239158;0.005771320150776871;
1513353114.826841;1513353114.826841;1513353114.8269;27.81582458940931;-8.316686712936773;8.033633029766801;0.005472467166912703;-0.279919353222408;0.005756774924167211;
