SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;acceleration;steering;isValid;
1513353109.336931;1513353109.336931;1513353109.33698;-0.53625;-0.2509007;1;
1513353109.346974;1513353109.346974;1513353109.347038;-0.5375;-0.2569231;1;
1513353109.356942;1513353109.356942;1513353109.357003;-0.53875;-0.262825;1;
1513353109.367001;1513353109.367001;1513353109.36705;-0.54;-0.2686088;1;
1513353109.376936;1513353109.376936;1513353109.376988;-0.54125;-0.274277;1;
1513353109.386955;1513353109.386955;1513353109.387004;-0.5425;-0.2798318;1;
1513353109.396946;1513353109.396946;1513353109.397044;-0.54375;-0.2852755;1;
1513353109.406979;1513353109.406979;1513353109.407049;-0.545;-0.2906104;1;
1513353109.416934;1513353109.416934;1513353109.416985;-0.54625;-0.2958385;1;
1513353109.426919;1513353109.426919;1513353109.426969;-0.5475;-0.3009621;1;
1513353109.436992;1513353109.436992;1513353109.437044;-0.54875;-0.3059832;1;
1513353109.446938;1513353109.446938;1513353109.446989;-0.55;-0.3109039;1;
1513353109.45724;1513353109.45724;1513353109.457289;-0.55125;-0.3157262;1;
1513353109.466966;1513353109.466966;1513353109.467015;-0.5525;-0.320452;1;
1513353109.476925;1513353109.476925;1513353109.476976;-0.55375;-0.3250833;1;
1513353109.486925;1513353109.486925;1513353109.486977;-0.555;-0.329622;1;
1513353109.496921;1513353109.496921;1513353109.497013;-0.55625;-0.33407;1;
1513353109.506969;1513353109.506969;1513353109.50702;-0.5575;-0.3384289;1;
1513353109.516891;1513353109.516891;1513353109.516941;-0.55875;-0.3427007;1;
1513353109.526898;1513353109.526898;1513353109.52695;-0.56;-0.346887;1;
1513353109.536933;1513353109.536933;1513353109.536984;-0.56125;-0.3509896;1;
1513353109.546949;1513353109.546949;1513353109.547;-0.5625;-0.3550102;1;
1513353109.556928;1513353109.556928;1513353109.556983;-0.56375;-0.3589504;1;
1513353109.566999;1513353109.566999;1513353109.567075;-0.565;-0.3628117;1;
1513353109.576922;1513353109.576922;1513353109.576984;-0.56625;-0.3665958;1;
1513353109.586929;1513353109.586929;1513353109.586978;-0.5675;-0.3703043;1;
1513353109.596893;1513353109.596893;1513353109.596943;-0.56875;-0.3739385;1;
1513353109.606887;1513353109.606887;1513353109.606934;-0.57;-0.3775001;1;
1513353109.616956;1513353109.616956;1513353109.617004;-0.57125;-0.3809905;1;
1513353109.626911;1513353109.626911;1513353109.626959;-0.5725;-0.384411;1;
1513353109.636908;1513353109.636908;1513353109.636956;-0.57375;-0.3877632;1;
1513353109.646929;1513353109.646929;1513353109.646977;-0.575;-0.3910483;1;
1513353109.656902;1513353109.656902;1513353109.656963;-0.57625;-0.3942676;1;
1513353109.666928;1513353109.666928;1513353109.666975;-0.5775;-0.3974226;1;
1513353109.677131;1513353109.677131;1513353109.67725;-0.57875;-0.4005145;1;
1513353109.686903;1513353109.686903;1513353109.686948;-0.58;-0.4035446;1;
1513353109.69687;1513353109.69687;1513353109.69692;-0.58125;-0.4065141;1;
1513353109.706912;1513353109.706912;1513353109.706959;-0.5825;-0.4094242;1;
1513353109.716901;1513353109.716901;1513353109.716946;-0.58375;-0.412276;1;
1513353109.726895;1513353109.726895;1513353109.726937;-0.585;-0.4150709;1;
1513353109.736987;1513353109.736987;1513353109.73703;-0.58625;-0.4178098;1;
1513353109.7469;1513353109.7469;1513353109.746947;-0.5875;-0.420494;1;
1513353109.756943;1513353109.756943;1513353109.756984;-0.58875;-0.4231244;1;
1513353109.766927;1513353109.766927;1513353109.766973;-0.59;-0.4257023;1;
1513353109.776965;1513353109.776965;1513353109.777008;-0.59125;-0.4282286;1;
1513353109.786922;1513353109.786922;1513353109.786978;-0.5925;-0.4307044;1;
1513353109.796921;1513353109.796921;1513353109.796989;-0.59375;-0.4331307;1;
1513353109.806927;1513353109.806927;1513353109.806999;-0.595;-0.4355084;1;
1513353109.81695;1513353109.81695;1513353109.817031;-0.59625;-0.4378386;1;
1513353109.826903;1513353109.826903;1513353109.826946;-0.5975;-0.4401222;1;
1513353109.836933;1513353109.836933;1513353109.836971;-0.59875;-0.4423601;1;
1513353109.846898;1513353109.846898;1513353109.846936;-0.6;-0.4445533;1;
1513353109.856931;1513353109.856931;1513353109.856968;-0.60125;-0.4467025;1;
1513353109.866943;1513353109.866943;1513353109.866986;-0.6025;-0.4488088;1;
1513353109.876959;1513353109.876959;1513353109.877;-0.60375;-0.450873;1;
1513353109.886863;1513353109.886863;1513353109.886902;-0.605;-0.4528959;1;
1513353109.896903;1513353109.896903;1513353109.896941;-0.60625;-0.4548784;1;
1513353109.906906;1513353109.906906;1513353109.906948;-0.6075;-0.4568211;1;
1513353109.916924;1513353109.916924;1513353109.916978;-0.60875;-0.4587251;1;
1513353109.92692;1513353109.92692;1513353109.926963;-0.61;-0.4605909;1;
1513353109.936981;1513353109.936981;1513353109.937023;-0.61125;-0.4624195;1;
1513353109.946938;1513353109.946938;1513353109.946981;-0.6125;-0.4642114;1;
1513353109.956952;1513353109.956952;1513353109.957;-0.61375;-0.4659676;1;
1513353109.966975;1513353109.966975;1513353109.967021;-0.615;-0.4676886;1;
1513353109.976972;1513353109.976972;1513353109.977016;-0.61625;-0.4693752;1;
1513353109.986926;1513353109.986926;1513353109.986972;-0.6175;-0.471028;1;
1513353109.996894;1513353109.996894;1513353109.996938;-0.61875;-0.4726478;1;
1513353110.006908;1513353110.006908;1513353110.006952;-0.62;-0.4742352;1;
1513353110.016964;1513353110.016964;1513353110.01701;-0.62125;-0.4757909;1;
1513353110.02717;1513353110.02717;1513353110.027236;-0.6225;-0.4773154;1;
1513353110.036907;1513353110.036907;1513353110.036964;-0.62375;-0.4788094;1;
1513353110.046977;1513353110.046977;1513353110.047022;-0.62375;-0.4802736;1;
1513353110.056909;1513353110.056909;1513353110.05695;-0.62375;-0.4817085;1;
1513353110.066901;1513353110.066901;1513353110.066944;-0.62375;-0.4831147;1;
1513353110.076919;1513353110.076919;1513353110.076968;-0.62375;-0.4844927;1;
1513353110.086927;1513353110.086927;1513353110.086977;-0.62375;-0.4858432;1;
1513353110.09691;1513353110.09691;1513353110.096982;-0.62375;-0.4871667;1;
1513353110.106906;1513353110.106906;1513353110.106964;-0.62375;-0.4884638;1;
1513353110.116902;1513353110.116902;1513353110.116948;-0.62375;-0.4897348;1;
1513353110.126913;1513353110.126913;1513353110.126959;-0.62375;-0.4909805;1;
1513353110.13693;1513353110.13693;1513353110.136992;-0.62375;-0.4922012;1;
1513353110.146942;1513353110.146942;1513353110.146989;-0.62375;-0.4933976;1;
1513353110.156971;1513353110.156971;1513353110.157019;-0.62375;-0.49457;1;
1513353110.166961;1513353110.166961;1513353110.167039;-0.62375;-0.4957189;1;
1513353110.176985;1513353110.176985;1513353110.177052;-0.62375;-0.4968449;1;
1513353110.186917;1513353110.186917;1513353110.186967;-0.62375;-0.4979483;1;
1513353110.196943;1513353110.196943;1513353110.196993;-0.62375;-0.4990298;1;
1513353110.20716;1513353110.20716;1513353110.207204;-0.62375;-0.5000895;1;
1513353110.216905;1513353110.216905;1513353110.216949;-0.62375;-0.5011281;1;
1513353110.226924;1513353110.226924;1513353110.226967;-0.62375;-0.5021459;1;
1513353110.236966;1513353110.236966;1513353110.237008;-0.62375;-0.5031433;1;
1513353110.246912;1513353110.246912;1513353110.246954;-0.62375;-0.5041208;1;
1513353110.256974;1513353110.256974;1513353110.257017;-0.62375;-0.5050787;1;
1513353110.266911;1513353110.266911;1513353110.266953;-0.62375;-0.5060175;1;
1513353110.276895;1513353110.276895;1513353110.276934;-0.62375;-0.5069375;1;
1513353110.286887;1513353110.286887;1513353110.286944;-0.62375;-0.5078391;1;
1513353110.296888;1513353110.296888;1513353110.296931;-0.62375;-0.5087227;1;
1513353110.306908;1513353110.306908;1513353110.30695;-0.62375;-0.5095886;1;
1513353110.316889;1513353110.316889;1513353110.316932;-0.62375;-0.5104372;1;
1513353110.326885;1513353110.326885;1513353110.326929;-0.62375;-0.5112688;1;
1513353110.336906;1513353110.336906;1513353110.336945;-0.62375;-0.5120838;1;
1513353110.346949;1513353110.346949;1513353110.347058;-2.61875;-0.5017503;1;
1513353110.356968;1513353110.356968;1513353110.357056;-2.618493;-0.4916235;1;
1513353110.368818;1513353110.368818;1513353110.368859;-2.616247;-0.4816947;1;
1513353110.377315;1513353110.377315;1513353110.377386;-2.616247;-0.4719566;1;
1513353110.38689;1513353110.38689;1513353110.38693;-2.613401;-0.4624028;1;
1513353110.396883;1513353110.396883;1513353110.396933;-2.609553;-0.4530275;1;
1513353110.406938;1513353110.406938;1513353110.407008;-2.6048;-0.4438256;1;
1513353110.416933;1513353110.416933;1513353110.417019;-2.599231;-0.4347926;1;
1513353110.426941;1513353110.426941;1513353110.426985;-2.592927;-0.4259243;1;
1513353110.436976;1513353110.436976;1513353110.437049;-2.58596;-0.4172168;1;
1513353110.446922;1513353110.446922;1513353110.446983;-2.578401;-0.4086666;1;
1513353110.456922;1513353110.456922;1513353110.457074;-2.570308;-0.4002703;1;
1513353110.46694;1513353110.46694;1513353110.467026;-2.561739;-0.3920249;1;
1513353110.480943;1513353110.480943;1513353110.481027;-2.552744;-0.3839272;1;
1513353110.486938;1513353110.486938;1513353110.487013;-2.543369;-0.3759745;1;
1513353110.499492;1513353110.499492;1513353110.49957;-2.533656;-0.3681641;1;
1513353110.506949;1513353110.506949;1513353110.507022;-2.523643;-0.3604932;1;
1513353110.516959;1513353110.516959;1513353110.517048;-2.513364;-0.3529594;1;
1513353110.527015;1513353110.527015;1513353110.527075;-2.502851;-0.3455602;1;
1513353110.536894;1513353110.536894;1513353110.536955;-2.492131;-0.338309;1;
1513353110.546933;1513353110.546933;1513353110.547402;-2.481231;-0.3311715;1;
1513353110.556998;1513353110.556998;1513353110.557062;-2.470174;-0.3241616;1;
1513353110.566934;1513353110.566934;1513353110.566971;-2.45898;-0.3172771;1;
1513353110.576964;1513353110.576964;1513353110.577055;-2.447669;-0.3105158;1;
1513353110.586928;1513353110.586928;1513353110.587011;-2.436257;-0.3038755;1;
1513353110.596933;1513353110.596933;1513353110.596997;-2.424761;-0.2973542;1;
1513353110.606898;1513353110.606898;1513353110.60697;-2.413194;-0.2909497;1;
1513353110.616963;1513353110.616963;1513353110.617119;-2.40157;-0.2846602;1;
1513353110.627267;1513353110.627267;1513353110.627331;-2.389899;-0.2784835;1;
1513353110.636889;1513353110.636889;1513353110.636967;-2.378192;-0.2724178;1;
1513353110.646995;1513353110.646995;1513353110.647316;-2.366458;-0.2664611;1;
1513353110.657137;1513353110.657137;1513353110.657237;-2.354706;-0.2606115;1;
1513353110.667108;1513353110.667108;1513353110.667162;-2.342944;-0.2548673;1;
1513353110.677129;1513353110.677129;1513353110.677188;-2.331178;-0.2492266;1;
1513353110.686925;1513353110.686925;1513353110.687034;-2.319414;-0.2436876;1;
1513353110.696934;1513353110.696934;1513353110.697001;-2.307659;-0.2382485;1;
1513353110.706918;1513353110.706918;1513353110.707393;-2.295917;-0.2329077;1;
1513353110.717129;1513353110.717129;1513353110.717243;1.872057;-0.2276634;1;
1513353110.727073;1513353110.727073;1513353110.727181;1.888765;-0.222514;1;
1513353110.736966;1513353110.736966;1513353110.737111;1.905477;-0.2174577;1;
1513353110.746898;1513353110.746898;1513353110.746937;1.920116;-0.2124931;1;
1513353110.756899;1513353110.756899;1513353110.756985;1.93288;-0.2076185;1;
1513353110.766921;1513353110.766921;1513353110.767201;1.943945;-0.2028414;1;
1513353110.776913;1513353110.776913;1513353110.776975;1.953471;-0.1981418;1;
1513353110.786848;1513353110.786848;1513353110.786887;1.961603;-0.1935275;1;
1513353110.796907;1513353110.796907;1513353110.797355;1.968474;-0.188997;1;
1513353110.807099;1513353110.807099;1513353110.807161;1.974201;-0.1845486;1;
1513353110.816978;1513353110.816978;1513353110.817017;1.978893;-0.1801811;1;
1513353110.826908;1513353110.826908;1513353110.827209;1.982647;-0.1758928;1;
1513353110.837224;1513353110.837224;1513353110.837288;1.985551;-0.1716824;1;
1513353110.846911;1513353110.846911;1513353110.84698;1.987687;-0.1675484;1;
1513353110.857099;1513353110.857099;1513353110.857159;1.989126;-0.1634894;1;
1513353110.867194;1513353110.867194;1513353110.86728;1.989935;-0.1595041;1;
1513353110.877549;1513353110.877549;1513353110.877686;1.990172;-0.1555911;1;
1513353110.887077;1513353110.887077;1513353110.887136;1.989892;-0.1517491;1;
1513353110.89689;1513353110.89689;1513353110.896944;1.989143;-0.1479769;1;
1513353110.906906;1513353110.906906;1513353110.907159;1.98797;-0.144273;1;
1513353110.916922;1513353110.916922;1513353110.916999;1.986413;-0.1406363;1;
1513353110.926914;1513353110.926914;1513353110.926951;1.984508;-0.1370656;1;
1513353110.937061;1513353110.937061;1513353110.937101;1.982288;-0.1335662;1;
1513353110.946914;1513353110.946914;1513353110.946977;1.979783;-0.1301237;1;
1513353110.956986;1513353110.956986;1513353110.957096;1.97702;-0.1267435;1;
1513353110.96691;1513353110.96691;1513353110.96706;1.974023;-0.1234309;1;
1513353110.976899;1513353110.976899;1513353110.976938;1.970815;-0.120172;1;
1513353110.987624;1513353110.987624;1513353110.987715;1.967415;-0.1169721;1;
1513353110.996908;1513353110.996908;1513353110.996973;1.963842;-0.1138302;1;
1513353111.006959;1513353111.006959;1513353111.007041;1.960111;-0.1107452;1;
1513353111.016913;1513353111.016913;1513353111.01698;1.956239;-0.107716;1;
1513353111.027048;1513353111.027048;1513353111.027121;1.952239;-0.1047417;1;
1513353111.036919;1513353111.036919;1513353111.037051;1.948122;-0.1018213;1;
1513353111.047022;1513353111.047022;1513353111.047078;1.9439;-0.09895366;1;
1513353111.056918;1513353111.056918;1513353111.056961;1.939584;-0.09613798;1;
1513353111.067007;1513353111.067007;1513353111.067126;1.935181;-0.09337325;1;
1513353111.077018;1513353111.077018;1513353111.077256;1.930701;-0.09065855;1;
1513353111.086973;1513353111.086973;1513353111.087068;1.92615;-0.08799297;1;
1513353111.096913;1513353111.096913;1513353111.096973;1.921536;-0.08537563;1;
1513353111.106905;1513353111.106905;1513353111.107188;1.916865;-0.08280564;1;
1513353111.116911;1513353111.116911;1513353111.116973;1.912143;-0.08028215;1;
1513353111.126903;1513353111.126903;1513353111.126972;1.907374;-0.07780432;1;
1513353111.136899;1513353111.136899;1513353111.136969;1.902563;-0.07537131;1;
1513353111.146961;1513353111.146961;1513353111.147063;1.897714;-0.07298232;1;
1513353111.156965;1513353111.156965;1513353111.157093;1.892831;-0.07063655;1;
1513353111.168502;1513353111.168502;1513353111.168565;1.887917;-0.06833322;1;
1513353111.176973;1513353111.176973;1513353111.177092;1.882976;-0.06607156;1;
1513353111.186926;1513353111.186926;1513353111.186994;1.87801;-0.06385082;1;
1513353111.196926;1513353111.196926;1513353111.197035;1.873023;-0.06167449;1;
1513353111.206918;1513353111.206918;1513353111.207013;1.868015;-0.05953332;1;
1513353111.216989;1513353111.216989;1513353111.21705;1.862989;-0.05743089;1;
1513353111.226915;1513353111.226915;1513353111.226965;1.857948;-0.05537051;1;
1513353111.237002;1513353111.237002;1513353111.23711;1.850256;-0.05334343;1;
1513353111.246958;1513353111.246958;1513353111.247024;1.840864;-0.05135304;1;
1513353111.256901;1513353111.256901;1513353111.256953;1.831485;-0.0493987;1;
1513353111.266944;1513353111.266944;1513353111.267006;1.822121;-0.04747976;1;
1513353111.277062;1513353111.277062;1513353111.277142;1.812775;-0.04559557;1;
1513353111.287022;1513353111.287022;1513353111.287085;1.80345;-0.04374552;1;
1513353111.296904;1513353111.296904;1513353111.296968;1.794149;-0.041929;1;
1513353111.306941;1513353111.306941;1513353111.307097;1.784874;-0.04014541;1;
1513353111.317054;1513353111.317054;1513353111.317121;1.775627;-0.03839416;1;
1513353111.326938;1513353111.326938;1513353111.327008;1.766409;-0.03667467;1;
1513353111.33711;1513353111.33711;1513353111.337256;1.757224;-0.03498638;1;
1513353111.346988;1513353111.346988;1513353111.347346;1.748071;-0.03332873;1;
1513353111.357037;1513353111.357037;1513353111.357134;1.738952;-0.03170117;1;
1513353111.366894;1513353111.366894;1513353111.36694;1.729869;-0.03010318;1;
1513353111.376883;1513353111.376883;1513353111.376949;1.720823;-0.02853421;1;
1513353111.387084;1513353111.387084;1513353111.387206;1.711813;-0.02699377;1;
1513353111.39697;1513353111.39697;1513353111.397085;1.702842;-0.02548134;1;
1513353111.406917;1513353111.406917;1513353111.407319;1.69391;-0.02399643;1;
1513353111.416971;1513353111.416971;1513353111.41701;1.685017;-0.02253854;1;
1513353111.426932;1513353111.426932;1513353111.426987;1.676164;-0.02110721;1;
1513353111.438159;1513353111.438159;1513353111.438229;1.65858;-0.0197045;1;
1513353111.446969;1513353111.446969;1513353111.447035;1.65858;-0.01832481;1;
1513353111.456923;1513353111.456923;1513353111.457005;1.64985;-0.01697272;1;
1513353111.466947;1513353111.466947;1513353111.467043;1.641165;-0.01564288;1;
1513353111.476899;1513353111.476899;1513353111.476942;1.632522;-0.01433733;1;
1513353111.486908;1513353111.486908;1513353111.487289;1.62392;-0.01305564;1;
1513353111.497336;1513353111.497336;1513353111.497415;1.606841;-0.0117974;1;
1513353111.50695;1513353111.50695;1513353111.507052;1.606841;-0.01056218;1;
1513353111.516958;1513353111.516958;1513353111.517098;1.598365;-0.009349592;1;
1513353111.527264;1513353111.527264;1513353111.527358;1.589935;-0.00815923;1;
1513353111.536961;1513353111.536961;1513353111.537002;1.581546;-0.006990707;1;
1513353111.546965;1513353111.546965;1513353111.547031;1.573199;-0.005843639;1;
1513353111.556965;1513353111.556965;1513353111.557073;1.564894;-0.004717652;1;
1513353111.567391;1513353111.567391;1513353111.567427;1.55663;-0.003612376;1;
1513353111.577277;1513353111.577277;1513353111.577367;1.548408;-0.002527449;1;
1513353111.586924;1513353111.586924;1513353111.587047;1.540228;-0.001462517;1;
1513353111.597016;1513353111.597016;1513353111.597074;1.53209;-0.0004172294;1;
1513353111.606931;1513353111.606931;1513353111.607024;1.523993;0.0006087553;1;
1513353111.61691;1513353111.61691;1513353111.617052;1.515938;0.001615774;1;
1513353111.626925;1513353111.626925;1513353111.627033;1.507924;0.002604156;1;
1513353111.636937;1513353111.636937;1513353111.637004;1.499951;0.003574226;1;
1513353111.646886;1513353111.646886;1513353111.646983;1.49202;0.004526303;1;
1513353111.656959;1513353111.656959;1513353111.657159;1.484129;0.005460698;1;
1513353111.667162;1513353111.667162;1513353111.667286;1.47628;0.006377718;1;
1513353111.677051;1513353111.677051;1513353111.677147;1.468471;0.007277665;1;
1513353111.686917;1513353111.686917;1513353111.686991;1.460703;0.008160834;1;
1513353111.696965;1513353111.696965;1513353111.697042;1.452976;0.009027516;1;
1513353111.70689;1513353111.70689;1513353111.706946;1.445289;0.009877996;1;
1513353111.716918;1513353111.716918;1513353111.716983;1.437642;0.01071255;1;
1513353111.726928;1513353111.726928;1513353111.726999;1.430035;0.01153146;1;
1513353111.736899;1513353111.736899;1513353111.736969;1.422468;0.01233499;1;
1513353111.747282;1513353111.747282;1513353111.747319;1.41494;0.01312341;1;
1513353111.757062;1513353111.757062;1513353111.757119;1.407453;0.01389698;1;
1513353111.766884;1513353111.766884;1513353111.766942;1.400004;0.01465595;1;
1513353111.776928;1513353111.776928;1513353111.776978;1.392595;0.01539974;1;
1513353111.787245;1513353111.787245;1513353111.787365;1.385224;0.01612949;1;
1513353111.796909;1513353111.796909;1513353111.796979;1.377893;0.01684619;1;
1513353111.806947;1513353111.806947;1513353111.807037;1.3706;0.01754928;1;
1513353111.816959;1513353111.816959;1513353111.817024;1.363345;0.01823897;1;
1513353111.826943;1513353111.826943;1513353111.827015;1.356129;0.01891551;1;
1513353111.837036;1513353111.837036;1513353111.837103;1.348951;0.01957911;1;
1513353111.84691;1513353111.84691;1513353111.84709;1.34181;0.02023;1;
1513353111.856927;1513353111.856927;1513353111.856992;1.334708;0.0208684;1;
1513353111.86699;1513353111.86699;1513353111.867094;1.327643;0.02149452;1;
1513353111.877168;1513353111.877168;1513353111.877237;1.320615;0.02210857;1;
1513353111.886944;1513353111.886944;1513353111.887016;1.313624;0.02271075;1;
1513353111.896921;1513353111.896921;1513353111.897011;1.30667;0.02330126;1;
1513353111.906882;1513353111.906882;1513353111.90692;1.299753;0.02388031;1;
1513353111.917083;1513353111.917083;1513353111.917211;1.292872;0.02444779;1;
1513353111.927277;1513353111.927277;1513353111.92738;1.286028;0.02500449;1;
1513353111.936955;1513353111.936955;1513353111.937019;1.27922;0.02555031;1;
1513353111.946877;1513353111.946877;1513353111.946938;1.272448;0.02608542;1;
1513353111.956939;1513353111.956939;1513353111.957018;1.265712;0.02661001;1;
1513353111.967343;1513353111.967343;1513353111.967381;1.259011;0.02712425;1;
1513353111.976907;1513353111.976907;1513353111.977036;1.252346;0.02762832;1;
1513353111.986951;1513353111.986951;1513353111.987023;1.245716;0.02812238;1;
1513353111.997124;1513353111.997124;1513353111.997191;1.239121;0.02860662;1;
1513353112.007388;1513353112.007388;1513353112.007456;1.232561;0.02908119;1;
1513353112.016972;1513353112.016972;1513353112.017076;1.226036;0.02954626;1;
1513353112.027112;1513353112.027112;1513353112.027364;1.219545;0.03000199;1;
1513353112.037021;1513353112.037021;1513353112.037134;1.213089;0.03044853;1;
1513353112.046921;1513353112.046921;1513353112.04701;1.206667;0.03088604;1;
1513353112.056913;1513353112.056913;1513353112.056953;1.200279;0.03131468;1;
1513353112.066903;1513353112.066903;1513353112.066979;1.193924;0.03173459;1;
1513353112.076882;1513353112.076882;1513353112.076933;1.187603;0.03214591;1;
1513353112.087048;1513353112.087048;1513353112.087174;1.181316;0.03254879;1;
1513353112.096917;1513353112.096917;1513353112.096956;1.175062;0.03294338;1;
1513353112.106882;1513353112.106882;1513353112.10692;1.168841;0.03332981;1;
1513353112.116911;1513353112.116911;1513353112.117019;1.162653;0.03370821;1;
1513353112.126949;1513353112.126949;1513353112.127029;1.156498;0.03407873;1;
1513353112.137121;1513353112.137121;1513353112.137194;1.150375;0.03444149;1;
1513353112.147147;1513353112.147147;1513353112.147589;1.144285;0.03479663;1;
1513353112.156914;1513353112.156914;1513353112.157253;1.138227;0.03514426;1;
1513353112.166914;1513353112.166914;1513353112.167019;1.132201;0.03548452;1;
1513353112.176912;1513353112.176912;1513353112.176986;1.126207;0.03581753;1;
1513353112.186925;1513353112.186925;1513353112.186986;1.120244;0.03614341;1;
1513353112.196896;1513353112.196896;1513353112.196979;1.114313;0.03646227;1;
1513353112.206967;1513353112.206967;1513353112.207033;1.108414;0.03677424;1;
1513353112.216911;1513353112.216911;1513353112.217022;1.102546;0.03707943;1;
1513353112.227104;1513353112.227104;1513353112.227179;1.096709;0.03737795;1;
1513353112.23696;1513353112.23696;1513353112.237075;1.090903;0.03766991;1;
1513353112.246904;1513353112.246904;1513353112.246972;1.085127;0.03795541;1;
1513353112.256964;1513353112.256964;1513353112.257069;1.079382;0.03823458;1;
1513353112.266944;1513353112.266944;1513353112.267017;1.073668;0.03850751;1;
1513353112.277003;1513353112.277003;1513353112.27704;1.067984;0.0387743;1;
1513353112.286999;1513353112.286999;1513353112.287038;1.062329;0.03903506;1;
1513353112.297018;1513353112.297018;1513353112.29708;1.056705;0.03928988;1;
1513353112.306949;1513353112.306949;1513353112.307015;1.051111;0.03953887;1;
1513353112.316951;1513353112.316951;1513353112.317045;1.045546;0.03978211;1;
1513353112.326954;1513353112.326954;1513353112.327013;1.040011;0.04001971;1;
1513353112.336998;1513353112.336998;1513353112.337098;1.034505;0.04025176;1;
1513353112.346944;1513353112.346944;1513353112.347016;1.029028;0.04047834;1;
1513353112.357;1513353112.357;1513353112.357065;1.02358;0.04069955;1;
1513353112.366945;1513353112.366945;1513353112.367057;1.018161;0.04091548;1;
1513353112.376929;1513353112.376929;1513353112.377027;1.01277;0.04112621;1;
1513353112.38693;1513353112.38693;1513353112.387001;1.007408;0.04133182;1;
1513353112.397102;1513353112.397102;1513353112.397155;1.002075;0.04153241;1;
1513353112.406934;1513353112.406934;1513353112.407001;0.9967698;0.04172805;1;
1513353112.416947;1513353112.416947;1513353112.417047;0.9914927;0.04191883;1;
1513353112.426945;1513353112.426945;1513353112.427023;0.9862435;0.04210481;1;
1513353112.437016;1513353112.437016;1513353112.437533;0.9810221;0.04228609;1;
1513353112.447099;1513353112.447099;1513353112.44716;0.9758283;0.04246274;1;
1513353112.45698;1513353112.45698;1513353112.457044;0.9706621;0.04263484;1;
1513353112.466932;1513353112.466932;1513353112.466973;0.9655232;0.04280245;1;
1513353112.476901;1513353112.476901;1513353112.47694;0.9604115;0.04296565;1;
1513353112.486997;1513353112.486997;1513353112.487058;0.9553269;0.04312452;1;
1513353112.497091;1513353112.497091;1513353112.497172;0.9502692;0.04327912;1;
1513353112.506981;1513353112.506981;1513353112.507102;0.9452382;0.04342952;1;
1513353112.516943;1513353112.516943;1513353112.517087;0.9402339;0.04357579;1;
1513353112.526922;1513353112.526922;1513353112.526985;0.9352561;0.043718;1;
1513353112.537337;1513353112.537337;1513353112.53743;0.9303047;0.04385621;1;
1513353112.546916;1513353112.546916;1513353112.546961;0.9253795;0.0439905;1;
1513353112.556979;1513353112.556979;1513353112.557037;0.9204803;0.04412091;1;
1513353112.567686;1513353112.567686;1513353112.567746;0.9156071;0.04424752;1;
1513353112.57698;1513353112.57698;1513353112.577052;0.9107596;0.04437038;1;
1513353112.58692;1513353112.58692;1513353112.587008;0.9059379;0.04448956;1;
1513353112.596934;1513353112.596934;1513353112.597;0.9011416;0.04460512;1;
